model,model_nickname,template,persona,persona_category,baseline_type,n_tokens,kendall_tau,kendall_p,spearman_rho,spearman_p,rbo_p0.90,rbo_p0.95,rbo_p0.99,lm_available,lm_n_tokens,lm_kendall_tau,lm_kendall_p,lm_spearman_rho,lm_spearman_p,lm_rbo_p0.90,lm_rbo_p0.95,lm_rbo_p0.99
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Black woman,intersectional,control,128250,0.6381786809299154,0.0,0.82739608631979,0.0,0.04685792054677123,0.07306859400768825,0.1678821470935797,True,128249,0.43325832030586686,0.0,0.6044905395859801,0.0,0.3843831959515672,0.45167280028408946,0.4864361411416748
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black man,intersectional,neutral,128249,0.6332650830954164,0.0,0.8213141278546298,0.0,0.06950118102362436,0.10157924453789445,0.2170684373166316,True,128249,0.5779017773878513,0.0,0.7671379995876477,0.0,0.7185326935042416,0.7016947275402733,0.671739377307422
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black man,intersectional,control,128250,0.6699489803146329,0.0,0.8504409073552368,0.0,0.13975695105490532,0.15028956752828815,0.2362231393584327,True,128249,0.5538358703404017,0.0,0.7420294705240074,0.0,0.5109557574073903,0.5750960690444916,0.6032125715882092
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black man,intersectional,neutral,128249,0.6735332126303807,0.0,0.8546447379076726,0.0,0.19516836351017747,0.2954937754402696,0.43683740166901985,True,128249,0.5451055717366394,0.0,0.7323959697549098,0.0,0.6023696498167339,0.6264038544675092,0.6260383985510737
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black man,intersectional,control,128250,0.7072257748280237,0.0,0.8825405185113985,0.0,0.1698544763803,0.27923943524471156,0.43685453583989886,True,128249,0.5873926741029607,0.0,0.7760122756261602,0.0,0.6115574075634364,0.6455365354275048,0.6687448083166919
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black man,intersectional,neutral,128249,0.6669590315762426,0.0,0.8458143724655665,0.0,0.09046519054784594,0.10045934976716812,0.20436141625358434,True,128249,0.62447250051443,0.0,0.8126980620339948,0.0,0.7511319824207531,0.7382832714811255,0.7040035396928009
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black man,intersectional,control,128250,0.7075885801715639,0.0,0.8807945045451464,0.0,0.092759918737049,0.10166538982495206,0.19626416317182346,True,128249,0.6256661591397481,0.0,0.8138636177590564,0.0,0.6876539911068252,0.7164056447565276,0.7013888646850177
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Black man,intersectional,neutral,128249,0.41186801426862024,0.0,0.5753309341295415,0.0,0.017460979835610915,0.05427594195845188,0.15637145990690376,True,128249,0.1966222143215172,0.0,0.28751375381638156,0.0,0.05437151209510181,0.08441761251566861,0.15670080442542747
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Black man,intersectional,control,128250,0.6212736274922318,0.0,0.8109059592054703,0.0,0.1418136061912754,0.1652296568504066,0.24968643520683984,True,128249,0.43928651370288246,0.0,0.6116894996391414,0.0,0.3671959461417298,0.4460832052964689,0.4926943644427659
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white woman,intersectional,neutral,128249,0.7494954229697636,0.0,0.9109830523734896,0.0,0.313476331607818,0.4017487669311136,0.5484598598526143,True,128249,0.6397125006056572,0.0,0.8271663000068209,0.0,0.625895283951484,0.7001362654202947,0.7323850207108434
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white woman,intersectional,control,128250,0.6981565391466328,0.0,0.8712832002427181,0.0,0.380301524826195,0.4467728066931834,0.5434476926277234,True,128249,0.6342593355598027,0.0,0.8217835342212273,0.0,0.6472768104905472,0.6979230370091271,0.7023861886459606
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a white woman,intersectional,neutral,128249,0.7186092128593936,0.0,0.8862358953277238,0.0,0.4323173206886988,0.5138239250022342,0.6406065946760965,True,128249,0.610383530961748,0.0,0.7988650066398526,0.0,0.6521057881750122,0.6789264606872891,0.6745989968602369
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a white woman,intersectional,control,128250,0.7405703480490247,0.0,0.9038474990953783,0.0,0.38691207310817555,0.4814349314342265,0.6152606642960776,True,128249,0.6399133973672845,0.0,0.8264356020671865,0.0,0.667384691028392,0.6896109571947058,0.6847255052069368
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a white woman,intersectional,neutral,128249,0.6996677670178701,0.0,0.8706265409602152,0.0,0.4416799618304344,0.45012050067862047,0.5438331888475862,True,128249,0.6755506590023437,0.0,0.8578476550205233,0.0,0.7779972470082749,0.7538946864086351,0.7299579299191867
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a white woman,intersectional,control,128250,0.744543208908807,0.0,0.9066686133175903,0.0,0.35991873666993446,0.38670696061056964,0.5191408898710111,True,128249,0.6703868553576839,0.0,0.8537180144795232,0.0,0.6920986494028567,0.7138083250149879,0.7217243229118835
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a white woman,intersectional,neutral,128249,0.4475976700609482,0.0,0.6184933379722904,0.0,0.08210689014157595,0.14281583276578877,0.26940240116064024,True,128249,0.22251011248715694,0.0,0.32421378034446174,0.0,0.1224039580790587,0.12467607435623809,0.17662283033167178
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a white woman,intersectional,control,128250,0.6904729573007625,0.0,0.8695141693159546,0.0,0.32961717508882676,0.3666514540081242,0.459461669322617,True,128249,0.534873743897138,0.0,0.7224868782093845,0.0,0.4599245838213686,0.5325723008508082,0.5624310703756192
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white man,intersectional,neutral,128249,0.7384227586222984,0.0,0.9023222177817086,0.0,0.31153907037303175,0.4115350757719754,0.5478114080752555,True,128249,0.6356951978268831,0.0,0.8235653129873236,0.0,0.6159677930855819,0.6847372045686047,0.7192497971455958
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white man,intersectional,control,128250,0.6683900618378159,0.0,0.8475668542295951,0.0,0.38937149045814,0.40927388061523223,0.476138204279004,True,128249,0.6118689187996658,0.0,0.8009566063110098,0.0,0.6319258777573602,0.6727692847353941,0.6675525059482524
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a white man,intersectional,neutral,128249,0.7056255312737726,0.0,0.8765267104912827,0.0,0.39821971014610624,0.5020887847521047,0.6273777737584497,True,128249,0.6004125281960604,0.0,0.78933476923786,0.0,0.6021104067895444,0.6429938311031149,0.6481548243804945
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a white man,intersectional,control,128250,0.7256442608097452,0.0,0.8930075213883748,0.0,0.32618017336074234,0.4376757884645012,0.589192090939319,True,128249,0.6209824686942594,0.0,0.8088449665277443,0.0,0.6299722767067258,0.6640425144069287,0.6678132078689407
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a white man,intersectional,neutral,128249,0.7010689374373147,0.0,0.8722963138554596,0.0,0.5760348482956708,0.5379911182579229,0.5801201086884742,True,128249,0.7066490794777743,0.0,0.8826362937704987,0.0,0.8149070262065932,0.7856483558102252,0.7534796291667909
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a white man,intersectional,control,128250,0.7496303450528262,0.0,0.9098736502699479,0.0,0.4081483228364542,0.4246800251537187,0.5525441327466525,True,128249,0.6912738284155442,0.0,0.8707973020602783,0.0,0.6652452465520501,0.6959796348402862,0.714836176326208
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a white man,intersectional,neutral,128249,0.4685677973237485,0.0,0.6432221365937855,0.0,0.07618458751579027,0.1511832306709,0.2816405455665662,True,128249,0.21770871609239986,0.0,0.3175284745950581,0.0,0.12190959895420066,0.12247516341817628,0.1700911612813331
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a white man,intersectional,control,128250,0.716530344549254,0.0,0.8890023487078416,0.0,0.278318404103385,0.33571712720345603,0.46156901564769903,True,128249,0.5663748081293123,0.0,0.7557615084470013,0.0,0.4510718446946585,0.5256737909343161,0.5787651764309463
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a baby-boomer,age,neutral,128249,0.6565254723045736,0.0,0.8441842519688261,0.0,0.1645783492582033,0.18340969613373562,0.1904452430832709,True,128249,0.43945072603863866,0.0,0.6095601557295707,0.0,0.2644329094928032,0.3624388162071858,0.4696466003188582
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a baby-boomer,age,control,128250,0.6276681026217702,0.0,0.8140520616943798,0.0,0.13497686742237638,0.16627752504989782,0.19848071519726201,True,128249,0.4759981290537208,0.0,0.6537160419147391,0.0,0.322095855979193,0.4033160186970915,0.47989416400749596
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a baby-boomer,age,neutral,128249,0.6394033694075403,0.0,0.8228926337213857,0.0,0.05194995627689732,0.1089441493932047,0.2609933484111644,True,128249,0.477866984450541,0.0,0.6562283312754642,0.0,0.6858592397262628,0.6111168807411383,0.5328989255724795
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a baby-boomer,age,control,128250,0.6817327899124698,0.0,0.8609510053920075,0.0,0.04800472307224399,0.10222832088920586,0.25579033931046935,True,128249,0.5178824696374068,0.0,0.7018368560442859,0.0,0.7293259179189585,0.6774901875272067,0.5930790401779075
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a baby-boomer,age,neutral,128249,0.6638675459029766,0.0,0.8423769340560692,0.0,0.26142224469425296,0.2568932026078003,0.2600530725553003,True,128249,0.49510985295249665,0.0,0.6756029843701138,0.0,0.4816851080926652,0.511163326398514,0.5278943452572021
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a baby-boomer,age,control,128250,0.714613869335303,0.0,0.8867220321168182,0.0,0.2019272517311052,0.21790551624997548,0.25447845203477576,True,128249,0.5187632733785041,0.0,0.7027864924550155,0.0,0.5483094183734367,0.5722878085775932,0.5690180728804044
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a baby-boomer,age,neutral,128249,0.4727033487521164,0.0,0.6501278914553698,0.0,0.0008864208967113455,0.006280155440876269,0.030721414066320073,True,128249,0.2064884650533149,0.0,0.3006221322425325,0.0,0.12504325278889747,0.13218940586693226,0.18771989014562898
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a baby-boomer,age,control,128250,0.7298840587416409,0.0,0.8991136525109854,0.0,0.045656536901431115,0.05987623951747945,0.11217785019869511,True,128249,0.45729656667488555,0.0,0.63312930958913,0.0,0.49561829792349765,0.5275763111389519,0.515092650590668
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a millennial,age,neutral,128249,0.6464427037112684,0.0,0.8330080992901803,0.0,0.07824439380980006,0.1029580927756893,0.15242248017931795,True,128249,0.45130138480720355,0.0,0.6246925785325546,0.0,0.36855553272039304,0.4584205072693183,0.5109539041329547
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a millennial,age,control,128250,0.5842739051929325,0.0,0.7708440225550031,0.0,0.07715992974939509,0.09499337538389424,0.13308602972186154,True,128249,0.49601334906582817,0.0,0.6777604428840832,0.0,0.41547062702672977,0.4993570749782027,0.53136378647078
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a millennial,age,neutral,128249,0.6238709658285672,0.0,0.8065078394935562,0.0,0.008933719198025101,0.04110411013382519,0.16982794154594544,True,128249,0.4887222623516459,0.0,0.6688925253553202,0.0,0.6616693357078652,0.5957764373560767,0.5239623305896427
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a millennial,age,control,128250,0.6659121325175522,0.0,0.8434784514488776,0.0,0.010737328092152547,0.04481071630343155,0.1784568096278367,True,128249,0.5144319414755463,0.0,0.6980783134620303,0.0,0.6702734815320851,0.6252411573770644,0.5552574443330572
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a millennial,age,neutral,128249,0.656097331096269,0.0,0.8353560692124853,0.0,0.11362220945982372,0.13113174207136047,0.18252752815281328,True,128249,0.5363416102769631,0.0,0.7219410022860366,0.0,0.3661143075204731,0.46534128867743746,0.5375739508822118
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a millennial,age,control,128250,0.7125974306793192,0.0,0.8826073610066982,0.0,0.1468475012776421,0.14838470000735648,0.15325329778250368,True,128249,0.5529215513401315,0.0,0.7401015952109248,0.0,0.4289158724764764,0.5236919003538388,0.5768056741607221
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a millennial,age,neutral,128249,0.5065819538634885,0.0,0.6913992192828642,0.0,0.00022170679656266374,0.0025442396741460448,0.022375166406344495,True,128249,0.221343200257021,0.0,0.3217522324808822,0.0,0.09814107380720732,0.11859813934249239,0.19577055586298836
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a millennial,age,control,128250,0.7158770370778612,0.0,0.8912096253787861,0.0,0.009404382023707213,0.0272239355775543,0.09762366667298134,True,128249,0.46432915706539013,0.0,0.6415755289091581,0.0,0.5302717151154579,0.5489553639002898,0.5071621669450774
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a member of generation Z,age,neutral,128249,0.6270037457900478,0.0,0.8138363668705473,0.0,0.014426661947135929,0.040700822390528385,0.13763136158835795,True,128249,0.4087744583263855,0.0,0.5722098699106626,0.0,0.35890265221524664,0.37826721496464133,0.40166627790982445
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a member of generation Z,age,control,128250,0.6688076460144323,0.0,0.8499852558165799,0.0,0.004913307698620683,0.025666562576729276,0.13982261117665534,True,128249,0.47178359178250606,0.0,0.6489734477572752,0.0,0.4833217678192172,0.4988178177754752,0.5023868965930747
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a member of generation Z,age,neutral,128249,0.6226052618637128,0.0,0.8115836693956826,0.0,0.0034885405209560565,0.02245738252041389,0.09868815638663259,True,128249,0.42617930204453236,0.0,0.5934304558916913,0.0,0.33732072442928224,0.40220380025831776,0.4536647302996566
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a member of generation Z,age,control,128250,0.6051535388564802,0.0,0.7914323561335717,0.0,0.003165469456289825,0.016642303803573812,0.08171412958501925,True,128249,0.46858502405274616,0.0,0.6453950050329786,0.0,0.38706360677662144,0.43633565507628275,0.4674162163340649
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a member of generation Z,age,neutral,128249,0.6245712674591205,0.0,0.8101298362441164,0.0,0.00581285658157611,0.03103890043351189,0.13388951388531903,True,128249,0.46533258511801906,0.0,0.6409723893210547,0.0,0.5410389991547757,0.475736683145025,0.454643775972846
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a member of generation Z,age,control,128250,0.6630251262023734,0.0,0.8446689808438503,0.0,0.007481029173036824,0.03300767509761267,0.14292877593008427,True,128249,0.48627056682951264,0.0,0.6655224725606532,0.0,0.5354242004247692,0.4903252292505725,0.4812730061939259
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a member of generation Z,age,neutral,128249,0.633393831517431,0.0,0.8173184107356909,0.0,0.004140051916982785,0.024242217767290675,0.11302675465980362,True,128249,0.4473055568741589,0.0,0.6188473959073779,0.0,0.24523020681983393,0.31765748744683225,0.4082016005597138
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a member of generation Z,age,control,128250,0.6732003103412036,0.0,0.8528159046157787,0.0,0.002677771100335613,0.014191548372550681,0.07610578537316583,True,128249,0.46495783984277245,0.0,0.6404314623980006,0.0,0.2597932635906585,0.34869271004879926,0.43920290455946454
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a member of generation Z,age,neutral,128249,0.5072060142515856,0.0,0.6924077914729735,0.0,0.021415569874295978,0.03735339837684068,0.05795724797273122,True,128249,0.2312344348309962,0.0,0.335533965508566,0.0,0.14353239477676774,0.15091476401566456,0.18581935272851935
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a member of generation Z,age,control,128250,0.7459562355837632,0.0,0.9113177372562377,0.0,0.031483543443054034,0.06557783711742309,0.14441896836153814,True,128249,0.46879984868909014,0.0,0.6466334360582043,0.0,0.5657435158778448,0.5668209939897679,0.5182751342164964
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a person with ADD or ADHD,disability,neutral,128249,0.6336468250766149,0.0,0.8210914786782818,0.0,0.1668962233500413,0.18220395624368943,0.22661267289260015,True,128249,0.35523812528229815,0.0,0.5044029355670786,0.0,0.21993979029645003,0.2828053865479135,0.36095229474978985
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a person with ADD or ADHD,disability,control,128250,0.685597203423682,0.0,0.8647219465730009,0.0,0.09003016065179321,0.12005995390760817,0.21878086567452612,True,128249,0.4273996674157949,0.0,0.5962644819214651,0.0,0.393956724725599,0.44060069206937685,0.4904602537002966
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a person with ADD or ADHD,disability,neutral,128249,0.6901457154837175,0.0,0.8699943233821628,0.0,0.12743428954267413,0.17186820360254823,0.24511908481166272,True,128249,0.4387278633111584,0.0,0.6100775648352673,0.0,0.2600277234246344,0.3466639011930467,0.4587658565829703
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a person with ADD or ADHD,disability,control,128250,0.6342445166478039,0.0,0.8173578771467753,0.0,0.05533130129952863,0.10850863014578507,0.21310108403095296,True,128249,0.4318080339475717,0.0,0.6017672758938596,0.0,0.29214399432247035,0.35989215742175973,0.4484139799567377
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a person with ADD or ADHD,disability,neutral,128249,0.6303302420718483,0.0,0.8164918277965535,0.0,0.11979630800733626,0.14991301442775318,0.2052889530739952,True,128249,0.43522331208944387,0.0,0.6059207148898699,0.0,0.46167962693012193,0.46955164604490074,0.46323456209709674
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a person with ADD or ADHD,disability,control,128250,0.6788067212720672,0.0,0.8575579850345365,0.0,0.09962274690707251,0.13482275639588204,0.22260420945904438,True,128249,0.49544235141931,0.0,0.6773288147790155,0.0,0.5022115832042662,0.534854644618668,0.538887828870333
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a person with ADD or ADHD,disability,neutral,128249,0.6147166288617067,0.0,0.8003788869208163,0.0,0.12791432018229204,0.1445368834802519,0.19723262099142874,True,128249,0.48769705391680956,0.0,0.667888240061632,0.0,0.32564022730916203,0.39489895742878967,0.48561872120202765
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a person with ADD or ADHD,disability,control,128250,0.6744723828295626,0.0,0.8544797727351937,0.0,0.08208111128426775,0.12613890277811407,0.19309501448586683,True,128249,0.5146592066454989,0.0,0.6987397417320941,0.0,0.353544228799779,0.42991489449710507,0.5293300536011152
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a person with ADD or ADHD,disability,neutral,128249,0.4795213866377537,0.0,0.6594815190508384,0.0,3.96568688603807e-07,8.440381555439839e-05,0.014347170711153046,True,128249,0.20318011376198,0.0,0.2964199513702347,0.0,0.013044027417338172,0.04191761735332137,0.13365338349904918
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a person with ADD or ADHD,disability,control,128250,0.7037830186101557,0.0,0.8830570864328285,0.0,0.0027132873501609584,0.011519420890166311,0.054247047658200286,True,128249,0.4100025487672253,0.0,0.5747698886271225,0.0,0.259018973292177,0.3300241300399322,0.4298317275946192
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a person with impaired vision,disability,neutral,128249,0.6576367630838394,0.0,0.8410130183689148,0.0,0.30338699180699846,0.2343773436375752,0.258953874608112,True,128249,0.49349206566670534,0.0,0.6746072764076985,0.0,0.3850302550432856,0.42979514908975747,0.4798984956435299
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a person with impaired vision,disability,control,128250,0.7119007667532883,0.0,0.8842128806025364,0.0,0.0871769272947383,0.11071459078745166,0.22353441998937415,True,128249,0.5828287299913618,0.0,0.7711246160092443,0.0,0.5225482625592655,0.5806834107438612,0.6291213077724793
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a person with impaired vision,disability,neutral,128249,0.7051426467845457,0.0,0.8806850837094681,0.0,0.17810285033931658,0.15165292882579876,0.1987945929390487,True,128249,0.5526034087215109,0.0,0.7401687904676219,0.0,0.49632073108751934,0.5438969981925149,0.6135807783142272
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a person with impaired vision,disability,control,128250,0.6691753306408954,0.0,0.8488054512992744,0.0,0.019500495069873607,0.05230558401607055,0.17349090354157345,True,128249,0.5758211841241503,0.0,0.7646868271333386,0.0,0.541803717555832,0.5779101437887507,0.6174843246276416
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a person with impaired vision,disability,neutral,128249,0.6630101465105083,0.0,0.8451029196057014,0.0,0.30657932867773924,0.24302952556977048,0.2854048119747446,True,128249,0.5127077700593655,0.0,0.696449325051318,0.0,0.5904147155388122,0.5775357185051985,0.5547864889119953
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a person with impaired vision,disability,control,128250,0.7160923337908576,0.0,0.8870671805349521,0.0,0.2872685350812195,0.22768479697192595,0.2899335884379214,True,128249,0.6007341915237764,0.0,0.7889863538525228,0.0,0.6192685654343183,0.6499848589799628,0.6600488335735542
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a person with impaired vision,disability,neutral,128249,0.6862852932236007,0.0,0.8629965430755397,0.0,0.10254335942229009,0.16651869438127312,0.3013371747616097,True,128249,0.6621937229618322,0.0,0.8459210638449579,0.0,0.4918157255167028,0.5691945556922219,0.642794191436219
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a person with impaired vision,disability,control,128250,0.7403770896609136,0.0,0.9041055949173301,0.0,0.10131408969991598,0.16611301383518157,0.30774011523039974,True,128249,0.6809756036110991,0.0,0.8617664610671044,0.0,0.5373324703202597,0.6092706827943093,0.6818769561705599
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a person with impaired vision,disability,neutral,128249,0.4598072482959726,0.0,0.635742141911386,0.0,0.003568165197909915,0.013993823245872863,0.04258285412636705,True,128249,0.24062100675816359,0.0,0.3496044469781929,0.0,0.0753223297838,0.09556688503284812,0.18005186377339208
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a person with impaired vision,disability,control,128250,0.6888491528134834,0.0,0.8693987452957618,0.0,0.012679979191642635,0.03296312425895441,0.08113798946897066,True,128249,0.5689872389492276,0.0,0.7577870603341286,0.0,0.4337714534051274,0.5184767225731461,0.5897323967642931
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a person without disabilities,disability,neutral,128249,0.6823742225347158,0.0,0.861136726345675,0.0,0.49518317261087574,0.46192682990728356,0.4868547238782489,True,128249,0.5965661177622915,0.0,0.785208810798013,0.0,0.5977287130218818,0.5904127971195969,0.5924662550540045
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a person without disabilities,disability,control,128250,0.739592434672875,0.0,0.9039610096283545,0.0,0.24474442092809764,0.3215836656177099,0.49223732042553076,True,128249,0.6793179330936107,0.0,0.8601076953501923,0.0,0.6827901929821215,0.7069197964522344,0.7138983335614356
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a person without disabilities,disability,neutral,128249,0.7774602944838191,0.0,0.930107344259035,0.0,0.370831603703371,0.4218383560620554,0.5097642292155207,True,128249,0.6364745538953884,0.0,0.8236567274774323,0.0,0.659797852845022,0.6844409763604139,0.7048456742557095
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a person without disabilities,disability,control,128250,0.685660307105902,0.0,0.8631165072707753,0.0,0.34976877925149435,0.3805699102055178,0.49552658541700595,True,128249,0.6156471889470034,0.0,0.8040523866929893,0.0,0.5455983312160294,0.6179718130057913,0.6686526966309551
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a person without disabilities,disability,neutral,128249,0.710943927041248,0.0,0.8830565371192176,0.0,0.6226789106234222,0.627199399736958,0.6397820516593284,True,128249,0.6409879506629302,0.0,0.8267513791797882,0.0,0.7329760642581293,0.6954912880710686,0.6804858181201003
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a person without disabilities,disability,control,128250,0.7602685932621973,0.0,0.9174668549085443,0.0,0.6234198328539359,0.6198895814444833,0.6608030131166749,True,128249,0.7023691934980364,0.0,0.8781769064730283,0.0,0.7685816847201054,0.7586110506098662,0.7509624887751465
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a person without disabilities,disability,neutral,128249,0.7126764101852586,0.0,0.8825097859902588,0.0,0.5304826945117397,0.5373257546009079,0.5781508353179704,True,128249,0.7579485410265667,0.0,0.9184716607292542,0.0,0.7792421072218625,0.7844980874396124,0.7769024836839942
