model,model_nickname,template,persona,persona_category,baseline_type,direction,token_decoded,baseline_rank,persona_rank,rank_diff,lm_baseline_rank,lm_persona_rank,lm_rank_diff
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a millennial,age,control,up, markdown,122715.5,17794.0,-104921.5,89838.5,94090.5,4252.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a millennial,age,control,up,markdown,122715.5,17794.0,-104921.5,105325.0,49020.5,-56304.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a millennial,age,control,up,.notifications,115811.0,12008.0,-103803.0,79174.5,44041.5,-35133.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a millennial,age,control,up, Prices,105835.5,4101.0,-101734.5,53619.0,47225.0,-6394.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a millennial,age,control,down, نیروی,30736.5,109342.5,78606.0,32808.5,54790.5,21982.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a millennial,age,control,down, نماز,40768.0,118304.0,77536.0,76703.0,57816.0,-18887.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a millennial,age,control,down, دیده,32470.0,109638.0,77168.0,104034.5,123213.0,19178.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a millennial,age,control,down, необходимости,31009.5,106424.0,75414.5,67245.0,11892.5,-55352.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a millennial,age,control,down, 존재,37946.5,112523.5,74577.0,6219.0,31240.0,25021.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a millennial,age,control,down, نیاز,23799.0,97277.5,73478.5,31336.0,28793.5,-2542.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a millennial,age,control,down,uestion,42953.0,115650.5,72697.5,12286.5,12528.0,241.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a millennial,age,control,down, دستور,18864.5,91271.5,72407.0,62628.5,69868.0,7239.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a millennial,age,control,down, القانون,16023.5,88166.5,72143.0,55584.0,29800.0,-25784.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a millennial,age,control,down, راست,19559.5,91271.5,71712.0,36254.0,36516.5,262.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,up, Ministers,113935.0,10137.0,-103798.0,12937.0,13096.5,159.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,up, ministers,113125.0,13175.5,-99949.5,14034.5,20168.5,6134.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,up,.Disclaimer,117261.0,19395.0,-97866.0,66423.0,27353.5,-39069.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,up,_WARNING,124731.5,28762.0,-95969.5,120965.5,116316.0,-4649.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,up, protestors,102453.0,6675.5,-95777.5,108994.0,73970.5,-35023.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,up, fought,103276.5,9848.5,-93428.0,114026.0,76868.0,-37158.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,up, outnumber,111723.0,18861.5,-92861.5,48322.5,39146.5,-9176.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,up, Elections,105949.5,13850.5,-92099.0,96074.5,79041.0,-17033.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,up,.setBackgroundColor,116054.5,24102.0,-91952.5,67968.5,10419.0,-57549.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,up, integrates,103276.5,11381.5,-91895.0,119639.5,105142.5,-14497.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,down, rope,2891.0,127829.0,124938.0,55559.0,104733.0,49174.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,down, racing,4262.0,123514.0,119252.0,98497.0,99864.0,1367.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,down, purification,2566.0,121343.5,118777.5,94188.5,99678.5,5490.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,down,Execution,11239.0,127452.0,116213.0,21232.0,16376.0,-4856.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,down, Execution,11239.0,127452.0,116213.0,106813.5,97696.5,-9117.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,down, Master,12031.0,128220.0,116189.0,127056.0,126620.0,-436.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,down,Master,12031.0,128220.0,116189.0,2231.5,1714.5,-517.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,down, Croatia,5541.0,120693.0,115152.0,38697.5,72957.0,34259.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,down,master,15340.0,128243.5,112903.5,26899.0,43032.0,16133.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,neutral,down, master,15340.0,128243.5,112903.5,124076.0,110623.0,-13453.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,up, integrate,119777.0,4098.0,-115679.0,93458.0,78047.0,-15411.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,up, protestors,121035.5,6675.5,-114360.0,101016.0,73970.5,-27045.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,up, integrates,124094.0,11382.5,-112711.5,111477.5,105142.5,-6335.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,up, protesters,118520.5,7213.0,-111307.5,95930.0,56235.0,-39695.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,up, protests,114792.0,3613.5,-111178.5,116222.0,63635.5,-52586.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,up, fought,120891.0,9849.5,-111041.5,89664.5,76868.0,-12796.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,up, Ministers,119424.5,10138.0,-109286.5,16641.5,13096.5,-3545.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,up, ministers,120280.5,13176.5,-107104.0,10665.0,20168.5,9503.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,up, Protest,109771.0,5621.5,-104149.5,125177.0,68432.0,-56745.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,up, marched,112437.0,10034.0,-102403.0,88030.0,39146.5,-48883.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,down, rope,1978.5,127830.0,125851.5,76205.0,104733.0,28528.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,down, racing,3664.5,123515.0,119850.5,99932.5,99864.0,-68.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,down, purification,4544.5,121344.5,116800.0,71797.5,99678.5,27881.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,down,master,11454.5,128244.5,116790.0,29283.5,43032.0,13748.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,down, master,11454.5,128244.5,116790.0,124067.5,110623.0,-13444.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,down, Hut,6982.5,122803.0,115820.5,94929.0,46259.5,-48669.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,down, Master,12679.0,128221.0,115542.0,127618.0,126620.0,-998.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,down, hut,11305.5,126743.5,115438.0,74728.5,37426.0,-37302.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,down,Master,12831.0,128221.0,115390.0,3355.5,1714.5,-1641.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Black person,race,control,down, sausage,4275.5,118385.5,114110.0,55115.0,109629.0,54514.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,up, Ministers,119415.0,8758.0,-110657.0,25835.0,33085.5,7250.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,up, protestors,118103.5,7871.0,-110232.5,53496.0,45849.0,-7647.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,up, Elections,115513.5,9304.0,-106209.5,109207.5,96486.0,-12721.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,up, ministers,113641.5,9773.5,-103868.0,19901.5,41869.0,21967.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,up, fought,113916.5,10615.0,-103301.5,86885.0,39210.5,-47674.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,up, Hurricane,111860.5,9216.5,-102644.0,121212.5,105954.5,-15258.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,up,Blood,108464.0,6137.0,-102327.0,5183.5,3127.5,-2056.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,up, Blood,108464.0,6137.0,-102327.0,125061.0,124698.5,-362.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,up, DRM,112155.0,13728.5,-98426.5,53496.0,41417.0,-12079.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,up, Kings,105860.5,7871.0,-97989.5,110917.0,72328.0,-38589.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,down,Master,6960.5,127093.5,120133.0,24569.0,2129.5,-22439.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,down, Master,6960.5,127093.5,120133.0,128155.5,127686.5,-469.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,down, master,9709.5,128166.5,118457.0,127614.5,118473.5,-9141.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,down,master,9709.5,128166.5,118457.0,74885.0,27956.5,-46928.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,down, rope,4706.0,121127.5,116421.5,81938.5,65239.5,-16699.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,down, Replacement,10347.5,118177.5,107830.0,107899.0,104972.5,-2926.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,down,Replacement,10347.5,118177.5,107830.0,32913.5,11306.0,-21607.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,down, mastered,12304.5,114700.0,102395.5,73435.0,78050.0,4615.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,down, CALLBACK,4764.0,106895.0,102131.0,81938.5,84797.0,2858.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,neutral,down, jig,19042.5,120626.5,101584.0,103758.0,72328.0,-31430.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,up, protestors,118283.0,7871.0,-110412.0,79705.5,45849.0,-33856.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,up, Ministers,116060.0,8759.0,-107301.0,19183.5,33085.5,13902.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,up, Protest,112048.5,8532.0,-103516.5,122911.5,72328.0,-50583.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,up, protesters,111442.0,8249.0,-103193.0,67732.0,40088.0,-27644.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,up, integrates,115597.0,13231.5,-102365.5,53927.5,70824.5,16897.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,up, protest,106945.0,5013.5,-101931.5,124238.0,55752.5,-68485.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,up, ministers,110799.5,9774.5,-101025.0,20234.0,41869.0,21635.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,up, Elections,109491.0,9305.0,-100186.0,113510.0,96486.0,-17024.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,up, abolish,112610.0,13105.5,-99504.5,11968.0,19932.5,7964.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,up, protested,105775.5,9387.0,-96388.5,82064.0,21066.0,-60998.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,down,Master,6660.0,127094.5,120434.5,7455.5,2129.5,-5326.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,down, Master,6660.0,127094.5,120434.5,128086.0,127686.5,-399.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,down, master,8274.0,128167.5,119893.5,127010.5,118473.5,-8537.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,down,master,8348.0,128167.5,119819.5,61719.5,27956.5,-33763.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,down, rope,3818.5,121128.5,117310.0,75270.5,65239.5,-10031.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,down, mastered,10775.0,114701.0,103926.0,74266.5,78050.0,3783.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,down,Replacement,14300.0,118178.5,103878.5,20234.0,11306.0,-8928.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,down, Replacement,14300.0,118178.5,103878.5,103489.5,104972.5,1483.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,down,MASTER,21259.0,121968.0,100709.0,44432.0,36618.5,-7813.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Black person,race,control,down, MASTER,21259.0,121968.0,100709.0,84455.0,76338.5,-8116.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,up, integrates,119184.5,6506.5,-112678.0,119795.0,105841.5,-13953.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,up, ministers,122608.5,10465.0,-112143.5,40032.5,33346.5,-6686.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,up, Ministers,119365.0,8880.0,-110485.0,25241.0,11927.0,-13314.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,up, fought,119542.0,9512.0,-110030.0,94607.0,84166.0,-10441.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,up, Elections,119365.0,11699.0,-107666.0,78611.0,77155.0,-1456.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,up, marched,113975.0,6844.0,-107131.0,44998.5,41811.0,-3187.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,up, trapped,126986.5,20046.5,-106940.0,110750.0,99984.5,-10765.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,up, protests,109133.5,3208.5,-105925.0,114813.0,101494.5,-13318.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,up, stolen,126412.0,21802.5,-104609.5,99219.0,59580.5,-39638.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,up, hurting,120677.5,16370.5,-104307.0,25241.0,22055.5,-3185.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,down, racing,6376.0,125899.0,119523.0,119246.0,107949.0,-11297.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,down,Master,9703.5,127689.0,117985.5,2524.5,1193.5,-1331.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,down, Master,9703.5,127689.0,117985.5,127048.0,120044.5,-7003.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,down, master,13116.0,128216.0,115100.0,122116.5,93799.5,-28317.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,down,master,13116.0,128216.0,115100.0,54492.5,10277.5,-44215.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,down, rope,6084.0,115557.0,109473.0,71314.0,64648.0,-6666.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,down, Racing,14126.5,120084.0,105957.5,119568.0,83179.5,-36388.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,down, mastered,14967.5,117665.0,102697.5,100744.5,64910.0,-35834.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,down, Hut,11034.0,113031.0,101997.0,46417.5,50318.5,3901.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,neutral,down, remark,21380.0,122421.0,101041.0,33430.5,10429.5,-23001.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,up, integrates,118755.0,6506.5,-112248.5,123207.0,105841.5,-17365.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,up, ministers,118755.0,10465.0,-108290.0,49381.5,33346.5,-16035.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,up, integrate,109810.0,2990.0,-106820.0,118748.5,71067.0,-47681.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,up, stolen,125117.5,21803.5,-103314.0,86572.0,59580.5,-26991.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,up, Ministers,111381.5,8880.0,-102501.5,27260.5,11927.0,-15333.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,up, fought,111682.0,9512.0,-102170.0,90951.5,84166.0,-6785.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,up, protests,105358.0,3208.5,-102149.5,119230.5,101494.5,-17736.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,up, trapped,122036.5,20047.5,-101989.0,113668.5,99984.5,-13684.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,up, protesters,104620.5,3595.0,-101025.5,107907.5,110454.0,2546.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,up,_integration,108862.5,8431.5,-100431.0,103635.5,19345.0,-84290.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,down, racing,5806.5,125900.0,120093.5,119779.0,107949.0,-11830.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,down,Master,9492.5,127690.0,118197.5,1491.0,1193.5,-297.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,down, Master,9492.5,127690.0,118197.5,125481.5,120044.5,-5437.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,down,master,11265.5,128217.0,116951.5,39127.0,10277.5,-28849.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,down, master,11376.0,128217.0,116841.0,116145.0,93799.5,-22345.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,down, rope,5281.0,115558.0,110277.0,81932.0,64648.0,-17284.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,down, Racing,11485.5,120085.0,108599.5,115074.0,83179.5,-31894.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,down,MASTER,18222.5,123538.0,105315.5,20308.5,20405.0,96.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,down, MASTER,18222.5,123538.0,105315.5,62541.0,52049.0,-10492.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Black person,race,control,down, Hut,9941.0,113032.0,103091.0,35412.0,50318.5,14906.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white person,race,neutral,up, deflect,118569.0,27021.0,-91548.0,23723.0,34604.0,10881.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white person,race,neutral,up,_war,115069.0,26296.0,-88773.0,61526.0,74569.5,13043.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white person,race,neutral,up,/delete,116300.0,27940.5,-88359.5,108317.0,69195.5,-39121.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white person,race,neutral,up,.ignore,123363.5,37720.0,-85643.5,40391.5,24717.5,-15674.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white person,race,neutral,up,/false,117472.0,32134.0,-85338.0,7039.0,30060.0,23021.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white person,race,neutral,up,.NO,111723.0,26844.0,-84879.0,37443.5,35421.5,-2022.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white person,race,neutral,up,.INVALID,104443.5,19594.5,-84849.0,90654.0,66288.0,-24366.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white person,race,neutral,up,_IGNORE,123694.0,38908.5,-84785.5,89115.5,43362.0,-45753.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white person,race,neutral,up,:NO,107754.0,23110.0,-84644.0,82757.5,48235.5,-34522.0
