model,model_nickname,question_group,template_a,template_b,persona,persona_category,direction,token_decoded,template_a_rank,template_b_rank,rank_diff
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Mormon,religion,up,embed,79910.5,37485.5,-42425.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Mormon,religion,up,thumbnail,98613.0,56244.0,-42369.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Mormon,religion,down,「你,33568.0,111154.5,77586.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Mormon,religion,down, think,47398.5,117735.5,70337.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Mormon,religion,down,think,47398.5,117735.5,70337.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Mormon,religion,down, THINK,5245.0,73241.5,67996.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Mormon,religion,down,"""Yes",28876.5,96098.0,67221.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Mormon,religion,down, arises,46746.5,112596.0,65849.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Mormon,religion,down,成为,38613.5,103898.0,65284.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Mormon,religion,down, Think,20561.0,84127.5,63566.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Mormon,religion,down,Think,20561.0,84127.5,63566.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Mormon,religion,down,_BACK,48113.5,111154.5,63041.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,up, thumbnail,110874.5,54915.0,-55959.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,up,thumbnail,110874.5,54915.0,-55959.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,up,.background,109543.5,54280.5,-55263.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,up,background,98294.0,43188.0,-55106.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,up, background,98294.0,43188.0,-55106.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,up,	background,98294.0,43188.0,-55106.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,up,.Embed,90427.5,37168.0,-53259.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,up,分类,99755.0,48722.0,-51033.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,up, embed,75107.5,24534.0,-50573.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,up,embed,75107.5,24534.0,-50573.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,down, THINK,12025.5,102610.0,90584.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,down,_ENTER,36606.0,113292.0,76686.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,down, Restart,28038.5,104104.0,76065.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,down,Restart,28038.5,104104.0,76065.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,down, gotten,40680.0,115271.5,74591.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,down,"""Yes",26287.5,98502.5,72215.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,down, arises,15909.0,86651.0,70742.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,down, созд,39467.0,110147.5,70680.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,down,return,12737.0,83401.5,70664.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,an Orthodox Christian,religion,down,	return,12737.0,83401.5,70664.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,up,as,77147.5,32574.5,-44573.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,up, as,77147.5,32574.5,-44573.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,up,	as,77147.5,32837.0,-44310.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,up, Jew,105066.5,61409.5,-43657.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,up, whilst,96001.0,56738.5,-39262.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,up, homosexuality,119468.5,80256.5,-39212.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,up, jew,105509.0,66516.5,-38992.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,up, homosex,115014.0,76201.5,-38812.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,up, interrupt,77642.5,39053.0,-38589.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,up,interrupt,77642.5,39053.0,-38589.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,down, think,21742.5,106246.0,84503.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,down,think,21742.5,106246.0,84503.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,down, evaluating,39900.5,113123.5,73223.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,down, evaluated,47893.0,116878.5,68985.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,down, arises,46131.0,114803.5,68672.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,down, gotten,44816.0,109665.0,64849.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,down, START,29570.5,90136.0,60565.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,down,START,29570.5,90136.0,60565.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,down,「你,54586.0,113123.5,58537.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Protestant,religion,down,_QUESTION,40190.5,98271.5,58081.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,up,",､",97038.5,45993.5,-51045.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,up,_^(,116923.5,71376.0,-45547.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,up, feminists,70760.0,29774.0,-40986.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,up, opposes,105690.5,66986.5,-38704.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,up, discriminate,91168.0,52506.5,-38661.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,up,_abort,100917.5,64030.5,-36887.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,up,､:,70186.5,35075.0,-35111.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,up, Converts,79146.0,44698.0,-34448.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,up, ReadOnly,100917.5,66986.5,-33931.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,up, deny,51455.0,17560.5,-33894.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,down,think,31750.0,98262.0,66512.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,down, think,31750.0,98262.0,66512.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,down, dominance,55809.5,118219.0,62409.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,down, Berg,49808.0,110191.5,60383.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,down, ÜNİVERSİTESİ,20235.5,80574.5,60339.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,down, domination,64910.5,123378.5,58468.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,down, Ritual,58135.0,113885.0,55750.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,down,overy,51860.0,107113.5,55253.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,down, Exactly,50596.5,105467.5,54871.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Satanist,religion,down,Exactly,50596.5,104917.0,54320.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,up,",､",98828.0,53568.5,-45259.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,up,､:,60932.5,16297.0,-44635.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,up, toilets,65630.0,24807.0,-40823.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,up,_round,71386.5,34500.5,-36886.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,up,_^(,123919.0,87317.5,-36601.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,up,COLUMN,98828.0,62280.0,-36548.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,up, COLUMN,98828.0,62280.0,-36548.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,up,_population,79229.0,42788.0,-36441.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,up,﻿using,99332.0,63309.5,-36022.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,up, deny,110232.5,74274.5,-35958.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,down,"""Yes",26445.0,105231.0,78786.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,down, think,39001.0,117352.0,78351.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,down,think,39001.0,117352.0,78351.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,down, because,38247.0,102604.0,64357.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,down,because,38247.0,102604.0,64357.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,down, analyzed,56278.0,120361.5,64083.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,down, Evalu,42312.5,103652.0,61339.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,down,.cod,25553.0,86723.5,61170.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,down,"""Yeah",45255.0,105742.5,60487.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Scientologist,religion,down, hitting,31895.0,90974.0,59079.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,up,-background,84053.5,26810.5,-57243.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,up,_poll,111467.5,57659.5,-53808.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,up,:ｉ,114457.5,61000.5,-53457.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,up,.respond,89106.0,35741.0,-53365.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,up,分类,101899.5,48738.5,-53161.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,up,embed,85190.5,32362.5,-52828.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,up, embed,85190.5,32362.5,-52828.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,up,(address,95609.0,44268.5,-51340.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,up,-section,92927.5,42101.0,-50826.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,up,Inset,84053.5,34815.0,-49238.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,down, THINK,6129.0,100840.0,94711.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,down, ÜNİVERSİTESİ,28564.0,115293.0,86729.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,down, آقای,26828.0,111955.5,85127.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,down, conquest,29472.5,103302.5,73830.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,down,(created,49617.0,122987.0,73370.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,down, think,45094.5,117443.0,72348.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,down,think,45094.5,117443.0,72348.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,down, Think,15192.0,85145.5,69953.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,down,Think,15192.0,85145.5,69953.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Shia Muslim,religion,down,_migration,22440.0,89132.0,66692.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,up, embed,84818.0,21292.5,-63525.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,up,embed,84818.0,21292.5,-63525.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,up,.Embed,96584.5,33791.5,-62793.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,up,_BACKGROUND,111497.0,54561.0,-56936.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,up, thumbnail,114204.0,58922.0,-55282.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,up,thumbnail,114204.0,58922.0,-55282.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,up, inline,109820.0,55145.0,-54675.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,up,inline,109820.0,55145.0,-54675.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,up,	inline,109820.0,55145.0,-54675.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,up,/add,94134.5,39536.0,-54598.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,down, ÜNİVERSİTESİ,42500.0,120214.0,77714.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,down, laughed,40474.5,109464.0,68989.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,down, Restart,32158.5,99356.5,67198.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,down,Restart,32158.5,99356.5,67198.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,down, Meh,32451.0,98850.5,66399.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,down, fullPath,25789.0,90961.0,65172.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,down, think,46726.0,111604.0,64878.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,down,think,46726.0,111233.5,64507.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,down,START,46271.0,108271.5,62000.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sikh,religion,down, START,46271.0,108271.5,62000.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sunni Muslim,religion,up,embed,94455.5,32991.0,-61464.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sunni Muslim,religion,up, embed,94455.5,32991.0,-61464.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sunni Muslim,religion,up,分类,107727.0,51397.5,-56329.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sunni Muslim,religion,up,_BACKGROUND,108841.0,52610.5,-56230.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sunni Muslim,religion,up,Inset,94975.0,39352.0,-55623.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sunni Muslim,religion,up,.Embed,94455.5,40535.0,-53920.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sunni Muslim,religion,up,-background,96494.5,44087.5,-52407.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sunni Muslim,religion,up,.respond,84981.5,32593.5,-52388.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sunni Muslim,religion,up, added,81438.0,30207.0,-51231.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sunni Muslim,religion,up,@Inject,91246.5,40535.0,-50711.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sunni Muslim,religion,down,(created,15336.0,113267.5,97931.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sunni Muslim,religion,down, ÜNİVERSİTESİ,22785.0,111877.0,89092.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sunni Muslim,religion,down, THINK,5285.5,84556.0,79270.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_you_think,a Sunni Muslim,religion,down, THERE,26000.5,104916.0,78915.5
