source_persona,source_category,rank_in_group,token,target_persona,target_category,pair_type,cosine
a non-binary person,gender,4,slavery,a Catholic,religion,"different persona, across category",0.13257066910385573
a non-binary person,gender,4,slavery,a Copt,religion,"different persona, across category",0.18157554395278383
a non-binary person,gender,4,slavery,a Hindu,religion,"different persona, across category",0.15728094076300203
a non-binary person,gender,4,slavery,a Jehovah's Witness,religion,"different persona, across category",-0.002762416155356804
a non-binary person,gender,4,slavery,a Jewish person,religion,"different persona, across category",0.22036405393518074
a non-binary person,gender,4,slavery,a Mormon,religion,"different persona, across category",0.26452147459150827
a non-binary person,gender,4,slavery,an Orthodox Christian,religion,"different persona, across category",0.17260190841438047
a non-binary person,gender,4,slavery,a Protestant,religion,"different persona, across category",0.18777508083212027
a non-binary person,gender,4,slavery,a Satanist,religion,"different persona, across category",0.14857142942247298
a non-binary person,gender,4,slavery,a Scientologist,religion,"different persona, across category",0.08189907519128396
a non-binary person,gender,4,slavery,a Shia Muslim,religion,"different persona, across category",0.16191491060484883
a non-binary person,gender,4,slavery,a Sikh,religion,"different persona, across category",0.17192259703296456
a non-binary person,gender,4,slavery,a Sunni Muslim,religion,"different persona, across category",0.19376191884806554
a non-binary person,gender,4,slavery,an anarchist,political,"different persona, across category",0.16905217077757786
a non-binary person,gender,4,slavery,a centrist,political,"different persona, across category",0.1133570806389311
a non-binary person,gender,4,slavery,a communist,political,"different persona, across category",0.2296058895415712
a non-binary person,gender,4,slavery,a conservative,political,"different persona, across category",0.14258735308066658
a non-binary person,gender,4,slavery,a Democrat,political,"different persona, across category",0.21100981508473332
a non-binary person,gender,4,slavery,a far-left person,political,"different persona, across category",0.054503805600559126
a non-binary person,gender,4,slavery,a far-right person,political,"different persona, across category",0.08713462465093058
a non-binary person,gender,4,slavery,a Green Party supporter,political,"different persona, across category",0.08042231640387414
a non-binary person,gender,4,slavery,an Islamist,political,"different persona, across category",0.20524576041676384
a non-binary person,gender,4,slavery,a liberal,political,"different persona, across category",0.177582000077546
a non-binary person,gender,4,slavery,a libertarian,political,"different persona, across category",0.21109007191615567
a non-binary person,gender,4,slavery,a nationalist,political,"different persona, across category",0.16515788176711277
a non-binary person,gender,4,slavery,a Republican,political,"different persona, across category",0.17454115778750315
a non-binary person,gender,4,slavery,a social democrat,political,"different persona, across category",0.2649393398807792
a non-binary person,gender,4,slavery,a socialist,political,"different persona, across category",0.28338253111018996
a non-binary person,gender,4,slavery,a Zionist,political,"different persona, across category",0.3083165592757232
a non-binary person,gender,5,heterosexual,a Black person,race,"different persona, across category",0.23212566270350754
a non-binary person,gender,5,heterosexual,a white person,race,"different persona, across category",0.3100458807381676
a non-binary person,gender,5,heterosexual,an Asian person,race,"different persona, across category",0.22274993418001335
a non-binary person,gender,5,heterosexual,a woman,gender,"different persona, within category",0.24078823426941445
a non-binary person,gender,5,heterosexual,a man,gender,"different persona, within category",0.14661471385176508
a non-binary person,gender,5,heterosexual,a non-binary person,gender,same persona,0.2544870164461973
a non-binary person,gender,5,heterosexual,a Black woman,intersectional,"different persona, across category",0.2595090018096054
a non-binary person,gender,5,heterosexual,a Black man,intersectional,"different persona, across category",0.19070180074077256
a non-binary person,gender,5,heterosexual,a white woman,intersectional,"different persona, across category",0.31943596836184046
a non-binary person,gender,5,heterosexual,a white man,intersectional,"different persona, across category",0.26258871221913205
a non-binary person,gender,5,heterosexual,a baby-boomer,age,"different persona, across category",0.2375165959239715
a non-binary person,gender,5,heterosexual,a millennial,age,"different persona, across category",0.16663397206253167
a non-binary person,gender,5,heterosexual,a member of generation Z,age,"different persona, across category",0.030797791301106773
a non-binary person,gender,5,heterosexual,a person with ADD or ADHD,disability,"different persona, across category",0.29235465925877696
a non-binary person,gender,5,heterosexual,a person with impaired vision,disability,"different persona, across category",0.13343326664054747
a non-binary person,gender,5,heterosexual,a person without disabilities,disability,"different persona, across category",0.25113675353350445
a non-binary person,gender,5,heterosexual,a person,control,"different persona, across category",0.1976014736828058
a non-binary person,gender,5,heterosexual,an Anglican,religion,"different persona, across category",0.24997637897174382
a non-binary person,gender,5,heterosexual,an Atheist,religion,"different persona, across category",0.20294459592663666
a non-binary person,gender,5,heterosexual,a Buddhist,religion,"different persona, across category",0.18081654129280492
a non-binary person,gender,5,heterosexual,a Catholic,religion,"different persona, across category",0.2660037095240612
a non-binary person,gender,5,heterosexual,a Copt,religion,"different persona, across category",0.18076347645530882
a non-binary person,gender,5,heterosexual,a Hindu,religion,"different persona, across category",0.2093545983195244
a non-binary person,gender,5,heterosexual,a Jehovah's Witness,religion,"different persona, across category",0.06017572333126779
a non-binary person,gender,5,heterosexual,a Jewish person,religion,"different persona, across category",0.347226347077593
a non-binary person,gender,5,heterosexual,a Mormon,religion,"different persona, across category",0.3233329773440666
a non-binary person,gender,5,heterosexual,an Orthodox Christian,religion,"different persona, across category",0.3252699756131195
a non-binary person,gender,5,heterosexual,a Protestant,religion,"different persona, across category",0.31836409047617326
a non-binary person,gender,5,heterosexual,a Satanist,religion,"different persona, across category",0.31680244314297384
a non-binary person,gender,5,heterosexual,a Scientologist,religion,"different persona, across category",0.19102413976799484
a non-binary person,gender,5,heterosexual,a Shia Muslim,religion,"different persona, across category",0.2735790272502502
a non-binary person,gender,5,heterosexual,a Sikh,religion,"different persona, across category",0.16474987081474102
a non-binary person,gender,5,heterosexual,a Sunni Muslim,religion,"different persona, across category",0.24144284917347508
a non-binary person,gender,5,heterosexual,an anarchist,political,"different persona, across category",0.21340482325423862
a non-binary person,gender,5,heterosexual,a centrist,political,"different persona, across category",0.18022550808857232
a non-binary person,gender,5,heterosexual,a communist,political,"different persona, across category",0.10018669691308227
a non-binary person,gender,5,heterosexual,a conservative,political,"different persona, across category",0.2639029777843186
a non-binary person,gender,5,heterosexual,a Democrat,political,"different persona, across category",0.16590465245631678
a non-binary person,gender,5,heterosexual,a far-left person,political,"different persona, across category",0.1812759656430579
a non-binary person,gender,5,heterosexual,a far-right person,political,"different persona, across category",0.22286343134924447
a non-binary person,gender,5,heterosexual,a Green Party supporter,political,"different persona, across category",0.06997896182802604
a non-binary person,gender,5,heterosexual,an Islamist,political,"different persona, across category",0.17614432593973495
a non-binary person,gender,5,heterosexual,a liberal,political,"different persona, across category",0.31908542058708356
a non-binary person,gender,5,heterosexual,a libertarian,political,"different persona, across category",0.24955498443304638
a non-binary person,gender,5,heterosexual,a nationalist,political,"different persona, across category",0.1494196569341544
a non-binary person,gender,5,heterosexual,a Republican,political,"different persona, across category",0.15475881196664126
a non-binary person,gender,5,heterosexual,a social democrat,political,"different persona, across category",0.2378411273121704
a non-binary person,gender,5,heterosexual,a socialist,political,"different persona, across category",0.16777290786957286
a non-binary person,gender,5,heterosexual,a Zionist,political,"different persona, across category",0.1322853153083161
a Black woman,intersectional,2,_variables,a Black person,race,"different persona, across category",0.0838594951215398
a Black woman,intersectional,2,_variables,a white person,race,"different persona, across category",0.08427144273117304
a Black woman,intersectional,2,_variables,an Asian person,race,"different persona, across category",0.09602447811361259
a Black woman,intersectional,2,_variables,a woman,gender,"different persona, across category",-0.026884858301016775
a Black woman,intersectional,2,_variables,a man,gender,"different persona, across category",-0.030777320068550974
a Black woman,intersectional,2,_variables,a non-binary person,gender,"different persona, across category",0.3116860955080448
a Black woman,intersectional,2,_variables,a Black woman,intersectional,same persona,-0.014729232473570171
a Black woman,intersectional,2,_variables,a Black man,intersectional,"different persona, within category",-0.015352214205819985
a Black woman,intersectional,2,_variables,a white woman,intersectional,"different persona, within category",-0.015573449968561078
a Black woman,intersectional,2,_variables,a white man,intersectional,"different persona, within category",-0.016732907804283517
a Black woman,intersectional,2,_variables,a baby-boomer,age,"different persona, across category",0.080628985038727
a Black woman,intersectional,2,_variables,a millennial,age,"different persona, across category",0.10964966650772766
a Black woman,intersectional,2,_variables,a member of generation Z,age,"different persona, across category",0.058477821878367406
a Black woman,intersectional,2,_variables,a person with ADD or ADHD,disability,"different persona, across category",0.17998949035148928
a Black woman,intersectional,2,_variables,a person with impaired vision,disability,"different persona, across category",0.07895377692265736
a Black woman,intersectional,2,_variables,a person without disabilities,disability,"different persona, across category",0.13596159568988953
a Black woman,intersectional,2,_variables,a person,control,"different persona, across category",0.1234902432139105
a Black woman,intersectional,2,_variables,an Anglican,religion,"different persona, across category",-0.01251540474275645
a Black woman,intersectional,2,_variables,an Atheist,religion,"different persona, across category",-0.05824824802463443
a Black woman,intersectional,2,_variables,a Buddhist,religion,"different persona, across category",-0.043870839398135235
a Black woman,intersectional,2,_variables,a Catholic,religion,"different persona, across category",-0.015192832929880017
a Black woman,intersectional,2,_variables,a Copt,religion,"different persona, across category",-0.024408776531156504
a Black woman,intersectional,2,_variables,a Hindu,religion,"different persona, across category",-0.006053648726422612
a Black woman,intersectional,2,_variables,a Jehovah's Witness,religion,"different persona, across category",-0.027055657150693642
a Black woman,intersectional,2,_variables,a Jewish person,religion,"different persona, across category",0.09618109948278536
a Black woman,intersectional,2,_variables,a Mormon,religion,"different persona, across category",0.025572142255749226
a Black woman,intersectional,2,_variables,an Orthodox Christian,religion,"different persona, across category",0.014722478533587121
a Black woman,intersectional,2,_variables,a Protestant,religion,"different persona, across category",-0.05148641682921189
a Black woman,intersectional,2,_variables,a Satanist,religion,"different persona, across category",-0.05829728018259008
a Black woman,intersectional,2,_variables,a Scientologist,religion,"different persona, across category",0.059765706048054784
a Black woman,intersectional,2,_variables,a Shia Muslim,religion,"different persona, across category",0.007913847322416253
a Black woman,intersectional,2,_variables,a Sikh,religion,"different persona, across category",-0.02312118629840306
a Black woman,intersectional,2,_variables,a Sunni Muslim,religion,"different persona, across category",0.02252321777671227
a Black woman,intersectional,2,_variables,an anarchist,political,"different persona, across category",-0.011089443260321952
a Black woman,intersectional,2,_variables,a centrist,political,"different persona, across category",0.01066920918952604
a Black woman,intersectional,2,_variables,a communist,political,"different persona, across category",-0.00214192864506476
a Black woman,intersectional,2,_variables,a conservative,political,"different persona, across category",0.05416655096055285
a Black woman,intersectional,2,_variables,a Democrat,political,"different persona, across category",0.01105566831540399
a Black woman,intersectional,2,_variables,a far-left person,political,"different persona, across category",0.12881281966495717
a Black woman,intersectional,2,_variables,a far-right person,political,"different persona, across category",0.1845716142098227
a Black woman,intersectional,2,_variables,a Green Party supporter,political,"different persona, across category",-0.0856994931203062
a Black woman,intersectional,2,_variables,an Islamist,political,"different persona, across category",0.03303753910368258
a Black woman,intersectional,2,_variables,a liberal,political,"different persona, across category",0.025071559810055117
a Black woman,intersectional,2,_variables,a libertarian,political,"different persona, across category",0.029236369544828576
a Black woman,intersectional,2,_variables,a nationalist,political,"different persona, across category",-0.04727723724993992
a Black woman,intersectional,2,_variables,a Republican,political,"different persona, across category",0.04360506017688215
a Black woman,intersectional,2,_variables,a social democrat,political,"different persona, across category",0.11523239753969249
a Black woman,intersectional,2,_variables,a socialist,political,"different persona, across category",0.004012885123941218
a Black woman,intersectional,2,_variables,a Zionist,political,"different persona, across category",0.0786023317334455
a Black woman,intersectional,3,<center,a Black person,race,"different persona, across category",0.040521172218213754
a Black woman,intersectional,3,<center,a white person,race,"different persona, across category",0.04314407642807734
a Black woman,intersectional,3,<center,an Asian person,race,"different persona, across category",0.021958438710060396
a Black woman,intersectional,3,<center,a woman,gender,"different persona, across category",0.07690478989691786
a Black woman,intersectional,3,<center,a man,gender,"different persona, across category",0.13485935988433226
a Black woman,intersectional,3,<center,a non-binary person,gender,"different persona, across category",0.03957496772570832
a Black woman,intersectional,3,<center,a Black woman,intersectional,same persona,0.06816390366653934
a Black woman,intersectional,3,<center,a Black man,intersectional,"different persona, within category",0.10036892939502491
a Black woman,intersectional,3,<center,a white woman,intersectional,"different persona, within category",0.06862987509344229
a Black woman,intersectional,3,<center,a white man,intersectional,"different persona, within category",0.10343726653747662
a Black woman,intersectional,3,<center,a baby-boomer,age,"different persona, across category",0.04161810723762186
a Black woman,intersectional,3,<center,a millennial,age,"different persona, across category",0.03913943052181384
a Black woman,intersectional,3,<center,a member of generation Z,age,"different persona, across category",0.028115955251030035
a Black woman,intersectional,3,<center,a person with ADD or ADHD,disability,"different persona, across category",0.017391129679006936
a Black woman,intersectional,3,<center,a person with impaired vision,disability,"different persona, across category",0.07481135332436685
a Black woman,intersectional,3,<center,a person without disabilities,disability,"different persona, across category",0.1100217109274122
a Black woman,intersectional,3,<center,a person,control,"different persona, across category",0.03618157389584138
a Black woman,intersectional,3,<center,an Anglican,religion,"different persona, across category",0.01158029412310242
a Black woman,intersectional,3,<center,an Atheist,religion,"different persona, across category",0.010764942318186749
a Black woman,intersectional,3,<center,a Buddhist,religion,"different persona, across category",0.06332846331002256
a Black woman,intersectional,3,<center,a Catholic,religion,"different persona, across category",0.0960247398487662
a Black woman,intersectional,3,<center,a Copt,religion,"different persona, across category",0.0689745552751431
a Black woman,intersectional,3,<center,a Hindu,religion,"different persona, across category",0.01948062468374032
a Black woman,intersectional,3,<center,a Jehovah's Witness,religion,"different persona, across category",0.024770577407509695
a Black woman,intersectional,3,<center,a Jewish person,religion,"different persona, across category",0.1078256350502139
a Black woman,intersectional,3,<center,a Mormon,religion,"different persona, across category",-0.016559786190829533
a Black woman,intersectional,3,<center,an Orthodox Christian,religion,"different persona, across category",0.07002846098601233
a Black woman,intersectional,3,<center,a Protestant,religion,"different persona, across category",-0.0032968630627145897
a Black woman,intersectional,3,<center,a Satanist,religion,"different persona, across category",-0.036181922287868006
a Black woman,intersectional,3,<center,a Scientologist,religion,"different persona, across category",0.02220783130008754
a Black woman,intersectional,3,<center,a Shia Muslim,religion,"different persona, across category",0.04494334408914699
a Black woman,intersectional,3,<center,a Sikh,religion,"different persona, across category",0.045242311692213065
a Black woman,intersectional,3,<center,a Sunni Muslim,religion,"different persona, across category",0.041606306540150066
a Black woman,intersectional,3,<center,an anarchist,political,"different persona, across category",-0.006720940520505034
a Black woman,intersectional,3,<center,a centrist,political,"different persona, across category",0.0821599690276975
a Black woman,intersectional,3,<center,a communist,political,"different persona, across category",0.05056864759556246
a Black woman,intersectional,3,<center,a conservative,political,"different persona, across category",0.08266101936288145
a Black woman,intersectional,3,<center,a Democrat,political,"different persona, across category",0.03943312482597188
a Black woman,intersectional,3,<center,a far-left person,political,"different persona, across category",0.17625308934805
a Black woman,intersectional,3,<center,a far-right person,political,"different persona, across category",0.1643804668714857
a Black woman,intersectional,3,<center,a Green Party supporter,political,"different persona, across category",0.12566017275015254
a Black woman,intersectional,3,<center,an Islamist,political,"different persona, across category",0.03599114886649445
a Black woman,intersectional,3,<center,a liberal,political,"different persona, across category",0.008676350165582686
a Black woman,intersectional,3,<center,a libertarian,political,"different persona, across category",-0.004919510411478715
a Black woman,intersectional,3,<center,a nationalist,political,"different persona, across category",0.015852059897586843
a Black woman,intersectional,3,<center,a Republican,political,"different persona, across category",0.015620546704519917
a Black woman,intersectional,3,<center,a social democrat,political,"different persona, across category",0.0885787165591874
a Black woman,intersectional,3,<center,a socialist,political,"different persona, across category",0.008742790104604607
a Black woman,intersectional,3,<center,a Zionist,political,"different persona, across category",-0.007693736146172681
a Black woman,intersectional,4,<IEnumerable,a Black person,race,"different persona, across category",0.05928848951834823
a Black woman,intersectional,4,<IEnumerable,a white person,race,"different persona, across category",0.12863626602353437
a Black woman,intersectional,4,<IEnumerable,an Asian person,race,"different persona, across category",0.09455572963278268
a Black woman,intersectional,4,<IEnumerable,a woman,gender,"different persona, across category",-0.02074600736081031
a Black woman,intersectional,4,<IEnumerable,a man,gender,"different persona, across category",-0.04975113113547887
a Black woman,intersectional,4,<IEnumerable,a non-binary person,gender,"different persona, across category",0.45489921170828057
a Black woman,intersectional,4,<IEnumerable,a Black woman,intersectional,same persona,-0.019983272259040934
a Black woman,intersectional,4,<IEnumerable,a Black man,intersectional,"different persona, within category",-0.03708229520304224
a Black woman,intersectional,4,<IEnumerable,a white woman,intersectional,"different persona, within category",0.040059930706832426
a Black woman,intersectional,4,<IEnumerable,a white man,intersectional,"different persona, within category",0.02687321858647829
a Black woman,intersectional,4,<IEnumerable,a baby-boomer,age,"different persona, across category",0.05345320056619284
a Black woman,intersectional,4,<IEnumerable,a millennial,age,"different persona, across category",0.07728415149503337
a Black woman,intersectional,4,<IEnumerable,a member of generation Z,age,"different persona, across category",0.22784636505174521
a Black woman,intersectional,4,<IEnumerable,a person with ADD or ADHD,disability,"different persona, across category",0.20788772981153097
a Black woman,intersectional,4,<IEnumerable,a person with impaired vision,disability,"different persona, across category",0.11399687139746413
a Black woman,intersectional,4,<IEnumerable,a person without disabilities,disability,"different persona, across category",0.1031456292713018
a Black woman,intersectional,4,<IEnumerable,a person,control,"different persona, across category",0.10158244449967685
a Black woman,intersectional,4,<IEnumerable,an Anglican,religion,"different persona, across category",0.13359587758130756
a Black woman,intersectional,4,<IEnumerable,an Atheist,religion,"different persona, across category",0.1381760124775143
a Black woman,intersectional,4,<IEnumerable,a Buddhist,religion,"different persona, across category",0.1701437712940198
a Black woman,intersectional,4,<IEnumerable,a Catholic,religion,"different persona, across category",0.05598841582770362
a Black woman,intersectional,4,<IEnumerable,a Copt,religion,"different persona, across category",0.15269627568335875
a Black woman,intersectional,4,<IEnumerable,a Hindu,religion,"different persona, across category",0.18336947404111806
a Black woman,intersectional,4,<IEnumerable,a Jehovah's Witness,religion,"different persona, across category",0.03175678976516062
a Black woman,intersectional,4,<IEnumerable,a Jewish person,religion,"different persona, across category",0.15671175239225008
a Black woman,intersectional,4,<IEnumerable,a Mormon,religion,"different persona, across category",0.11575762607501434
a Black woman,intersectional,4,<IEnumerable,an Orthodox Christian,religion,"different persona, across category",0.11074414111448322
a Black woman,intersectional,4,<IEnumerable,a Protestant,religion,"different persona, across category",0.12264885356456234
a Black woman,intersectional,4,<IEnumerable,a Satanist,religion,"different persona, across category",0.10861115876793563
a Black woman,intersectional,4,<IEnumerable,a Scientologist,religion,"different persona, across category",0.06227980693474188
a Black woman,intersectional,4,<IEnumerable,a Shia Muslim,religion,"different persona, across category",0.1531101099853322
a Black woman,intersectional,4,<IEnumerable,a Sikh,religion,"different persona, across category",0.11337773650421291
a Black woman,intersectional,4,<IEnumerable,a Sunni Muslim,religion,"different persona, across category",0.17793192014374945
a Black woman,intersectional,4,<IEnumerable,an anarchist,political,"different persona, across category",0.20792917899543287
a Black woman,intersectional,4,<IEnumerable,a centrist,political,"different persona, across category",0.144039728770401
a Black woman,intersectional,4,<IEnumerable,a communist,political,"different persona, across category",0.10316287086651808
a Black woman,intersectional,4,<IEnumerable,a conservative,political,"different persona, across category",0.0650747133266776
a Black woman,intersectional,4,<IEnumerable,a Democrat,political,"different persona, across category",0.05494339388673095
a Black woman,intersectional,4,<IEnumerable,a far-left person,political,"different persona, across category",0.03171666573298296
a Black woman,intersectional,4,<IEnumerable,a far-right person,political,"different persona, across category",0.09510257392211677
a Black woman,intersectional,4,<IEnumerable,a Green Party supporter,political,"different persona, across category",0.04096454821036106
a Black woman,intersectional,4,<IEnumerable,an Islamist,political,"different persona, across category",0.21298128492407267
a Black woman,intersectional,4,<IEnumerable,a liberal,political,"different persona, across category",0.131198924335187
a Black woman,intersectional,4,<IEnumerable,a libertarian,political,"different persona, across category",0.16572645004056868
a Black woman,intersectional,4,<IEnumerable,a nationalist,political,"different persona, across category",0.11952028265396725
a Black woman,intersectional,4,<IEnumerable,a Republican,political,"different persona, across category",0.08913553040067089
a Black woman,intersectional,4,<IEnumerable,a social democrat,political,"different persona, across category",0.1617986190002984
a Black woman,intersectional,4,<IEnumerable,a socialist,political,"different persona, across category",0.18372935490559786
a Black woman,intersectional,4,<IEnumerable,a Zionist,political,"different persona, across category",0.2148856512477047
a Black man,intersectional,2,_variables,a Black person,race,"different persona, across category",0.0838594951215398
a Black man,intersectional,2,_variables,a white person,race,"different persona, across category",0.08427144273117304
a Black man,intersectional,2,_variables,an Asian person,race,"different persona, across category",0.09602447811361259
a Black man,intersectional,2,_variables,a woman,gender,"different persona, across category",-0.026884858301016775
a Black man,intersectional,2,_variables,a man,gender,"different persona, across category",-0.030777320068550974
a Black man,intersectional,2,_variables,a non-binary person,gender,"different persona, across category",0.3116860955080448
a Black man,intersectional,2,_variables,a Black woman,intersectional,"different persona, within category",-0.014729232473570171
a Black man,intersectional,2,_variables,a Black man,intersectional,same persona,-0.015352214205819985
a Black man,intersectional,2,_variables,a white woman,intersectional,"different persona, within category",-0.015573449968561078
a Black man,intersectional,2,_variables,a white man,intersectional,"different persona, within category",-0.016732907804283517
a Black man,intersectional,2,_variables,a baby-boomer,age,"different persona, across category",0.080628985038727
a Black man,intersectional,2,_variables,a millennial,age,"different persona, across category",0.10964966650772766
a Black man,intersectional,2,_variables,a member of generation Z,age,"different persona, across category",0.058477821878367406
a Black man,intersectional,2,_variables,a person with ADD or ADHD,disability,"different persona, across category",0.17998949035148928
a Black man,intersectional,2,_variables,a person with impaired vision,disability,"different persona, across category",0.07895377692265736
a Black man,intersectional,2,_variables,a person without disabilities,disability,"different persona, across category",0.13596159568988953
a Black man,intersectional,2,_variables,a person,control,"different persona, across category",0.1234902432139105
a Black man,intersectional,2,_variables,an Anglican,religion,"different persona, across category",-0.01251540474275645
a Black man,intersectional,2,_variables,an Atheist,religion,"different persona, across category",-0.05824824802463443
a Black man,intersectional,2,_variables,a Buddhist,religion,"different persona, across category",-0.043870839398135235
a Black man,intersectional,2,_variables,a Catholic,religion,"different persona, across category",-0.015192832929880017
a Black man,intersectional,2,_variables,a Copt,religion,"different persona, across category",-0.024408776531156504
a Black man,intersectional,2,_variables,a Hindu,religion,"different persona, across category",-0.006053648726422612
a Black man,intersectional,2,_variables,a Jehovah's Witness,religion,"different persona, across category",-0.027055657150693642
a Black man,intersectional,2,_variables,a Jewish person,religion,"different persona, across category",0.09618109948278536
a Black man,intersectional,2,_variables,a Mormon,religion,"different persona, across category",0.025572142255749226
a Black man,intersectional,2,_variables,an Orthodox Christian,religion,"different persona, across category",0.014722478533587121
a Black man,intersectional,2,_variables,a Protestant,religion,"different persona, across category",-0.05148641682921189
a Black man,intersectional,2,_variables,a Satanist,religion,"different persona, across category",-0.05829728018259008
a Black man,intersectional,2,_variables,a Scientologist,religion,"different persona, across category",0.059765706048054784
a Black man,intersectional,2,_variables,a Shia Muslim,religion,"different persona, across category",0.007913847322416253
a Black man,intersectional,2,_variables,a Sikh,religion,"different persona, across category",-0.02312118629840306
a Black man,intersectional,2,_variables,a Sunni Muslim,religion,"different persona, across category",0.02252321777671227
a Black man,intersectional,2,_variables,an anarchist,political,"different persona, across category",-0.011089443260321952
a Black man,intersectional,2,_variables,a centrist,political,"different persona, across category",0.01066920918952604
a Black man,intersectional,2,_variables,a communist,political,"different persona, across category",-0.00214192864506476
a Black man,intersectional,2,_variables,a conservative,political,"different persona, across category",0.05416655096055285
a Black man,intersectional,2,_variables,a Democrat,political,"different persona, across category",0.01105566831540399
a Black man,intersectional,2,_variables,a far-left person,political,"different persona, across category",0.12881281966495717
a Black man,intersectional,2,_variables,a far-right person,political,"different persona, across category",0.1845716142098227
a Black man,intersectional,2,_variables,a Green Party supporter,political,"different persona, across category",-0.0856994931203062
a Black man,intersectional,2,_variables,an Islamist,political,"different persona, across category",0.03303753910368258
a Black man,intersectional,2,_variables,a liberal,political,"different persona, across category",0.025071559810055117
a Black man,intersectional,2,_variables,a libertarian,political,"different persona, across category",0.029236369544828576
a Black man,intersectional,2,_variables,a nationalist,political,"different persona, across category",-0.04727723724993992
a Black man,intersectional,2,_variables,a Republican,political,"different persona, across category",0.04360506017688215
a Black man,intersectional,2,_variables,a social democrat,political,"different persona, across category",0.11523239753969249
a Black man,intersectional,2,_variables,a socialist,political,"different persona, across category",0.004012885123941218
a Black man,intersectional,2,_variables,a Zionist,political,"different persona, across category",0.0786023317334455
a Black man,intersectional,4,<center,a Black person,race,"different persona, across category",0.040521172218213754
a Black man,intersectional,4,<center,a white person,race,"different persona, across category",0.04314407642807734
a Black man,intersectional,4,<center,an Asian person,race,"different persona, across category",0.021958438710060396
a Black man,intersectional,4,<center,a woman,gender,"different persona, across category",0.07690478989691786
a Black man,intersectional,4,<center,a man,gender,"different persona, across category",0.13485935988433226
a Black man,intersectional,4,<center,a non-binary person,gender,"different persona, across category",0.03957496772570832
a Black man,intersectional,4,<center,a Black woman,intersectional,"different persona, within category",0.06816390366653934
a Black man,intersectional,4,<center,a Black man,intersectional,same persona,0.10036892939502491
a Black man,intersectional,4,<center,a white woman,intersectional,"different persona, within category",0.06862987509344229
a Black man,intersectional,4,<center,a white man,intersectional,"different persona, within category",0.10343726653747662
a Black man,intersectional,4,<center,a baby-boomer,age,"different persona, across category",0.04161810723762186
a Black man,intersectional,4,<center,a millennial,age,"different persona, across category",0.03913943052181384
a Black man,intersectional,4,<center,a member of generation Z,age,"different persona, across category",0.028115955251030035
a Black man,intersectional,4,<center,a person with ADD or ADHD,disability,"different persona, across category",0.017391129679006936
a Black man,intersectional,4,<center,a person with impaired vision,disability,"different persona, across category",0.07481135332436685
a Black man,intersectional,4,<center,a person without disabilities,disability,"different persona, across category",0.1100217109274122
a Black man,intersectional,4,<center,a person,control,"different persona, across category",0.03618157389584138
a Black man,intersectional,4,<center,an Anglican,religion,"different persona, across category",0.01158029412310242
a Black man,intersectional,4,<center,an Atheist,religion,"different persona, across category",0.010764942318186749
a Black man,intersectional,4,<center,a Buddhist,religion,"different persona, across category",0.06332846331002256
a Black man,intersectional,4,<center,a Catholic,religion,"different persona, across category",0.0960247398487662
a Black man,intersectional,4,<center,a Copt,religion,"different persona, across category",0.0689745552751431
a Black man,intersectional,4,<center,a Hindu,religion,"different persona, across category",0.01948062468374032
a Black man,intersectional,4,<center,a Jehovah's Witness,religion,"different persona, across category",0.024770577407509695
a Black man,intersectional,4,<center,a Jewish person,religion,"different persona, across category",0.1078256350502139
a Black man,intersectional,4,<center,a Mormon,religion,"different persona, across category",-0.016559786190829533
a Black man,intersectional,4,<center,an Orthodox Christian,religion,"different persona, across category",0.07002846098601233
a Black man,intersectional,4,<center,a Protestant,religion,"different persona, across category",-0.0032968630627145897
a Black man,intersectional,4,<center,a Satanist,religion,"different persona, across category",-0.036181922287868006
a Black man,intersectional,4,<center,a Scientologist,religion,"different persona, across category",0.02220783130008754
a Black man,intersectional,4,<center,a Shia Muslim,religion,"different persona, across category",0.04494334408914699
a Black man,intersectional,4,<center,a Sikh,religion,"different persona, across category",0.045242311692213065
a Black man,intersectional,4,<center,a Sunni Muslim,religion,"different persona, across category",0.041606306540150066
a Black man,intersectional,4,<center,an anarchist,political,"different persona, across category",-0.006720940520505034
a Black man,intersectional,4,<center,a centrist,political,"different persona, across category",0.0821599690276975
a Black man,intersectional,4,<center,a communist,political,"different persona, across category",0.05056864759556246
a Black man,intersectional,4,<center,a conservative,political,"different persona, across category",0.08266101936288145
a Black man,intersectional,4,<center,a Democrat,political,"different persona, across category",0.03943312482597188
a Black man,intersectional,4,<center,a far-left person,political,"different persona, across category",0.17625308934805
a Black man,intersectional,4,<center,a far-right person,political,"different persona, across category",0.1643804668714857
a Black man,intersectional,4,<center,a Green Party supporter,political,"different persona, across category",0.12566017275015254
a Black man,intersectional,4,<center,an Islamist,political,"different persona, across category",0.03599114886649445
a Black man,intersectional,4,<center,a liberal,political,"different persona, across category",0.008676350165582686
a Black man,intersectional,4,<center,a libertarian,political,"different persona, across category",-0.004919510411478715
a Black man,intersectional,4,<center,a nationalist,political,"different persona, across category",0.015852059897586843
a Black man,intersectional,4,<center,a Republican,political,"different persona, across category",0.015620546704519917
a Black man,intersectional,4,<center,a social democrat,political,"different persona, across category",0.0885787165591874
a Black man,intersectional,4,<center,a socialist,political,"different persona, across category",0.008742790104604607
a Black man,intersectional,4,<center,a Zionist,political,"different persona, across category",-0.007693736146172681
