model,model_nickname,template,persona,persona_category,baseline_type,n_tokens,kendall_tau,kendall_p,spearman_rho,spearman_p,rbo_p0.90,rbo_p0.95,rbo_p0.99,lm_available,lm_n_tokens,lm_kendall_tau,lm_kendall_p,lm_spearman_rho,lm_spearman_p,lm_rbo_p0.90,lm_rbo_p0.95,lm_rbo_p0.99
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Black man,intersectional,neutral,128250,0.45865295907717113,0.0,0.6362413679883449,0.0,0.00696291183729534,0.023584141378364232,0.10057502525947884,True,128249,0.1966222143215172,0.0,0.28751375381638156,0.0,0.05437151209510181,0.08441761251566861,0.15670080442542747
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Black man,intersectional,control,128250,0.6807086640282727,0.0,0.8616682820585005,0.0,0.008605278172850074,0.030835396668811032,0.138232486779001,True,128249,0.43928651370288246,0.0,0.6116894996391414,0.0,0.3671959461417298,0.4460832052964689,0.4926943644427659
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a white woman,intersectional,neutral,128250,0.7339914242774538,0.0,0.9003330003947974,0.0,0.4851260018088613,0.501667029981932,0.5624172868194343,True,128249,0.5787432669060142,0.0,0.7682772161781485,0.0,0.6276162593780502,0.612710470556001,0.593606261199329
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a white woman,intersectional,control,128250,0.7553958066107483,0.0,0.916670453559064,0.0,0.374982542238321,0.39949244902480774,0.4994433507759355,True,128249,0.6217604814280755,0.0,0.8101531150075914,0.0,0.6060078878491203,0.6428207849643771,0.6625432448002684
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white woman,intersectional,neutral,128250,0.7507993533288871,0.0,0.9125249653337129,0.0,0.2818987993078753,0.32490509139014456,0.46744232366516875,True,128249,0.6397125006056572,0.0,0.8271663000068209,0.0,0.625895283951484,0.7001362654202947,0.7323850207108434
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white woman,intersectional,control,128250,0.6990782059128958,0.0,0.8743319143763453,0.0,0.22159291683517557,0.24790988571627764,0.3907797591831321,True,128249,0.6342593355598027,0.0,0.8217835342212273,0.0,0.6472768104905472,0.6979230370091271,0.7023861886459606
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a white woman,intersectional,neutral,128250,0.7453022296906631,0.0,0.9067731978649675,0.0,0.37224206504195345,0.4628428258041117,0.6050661426160125,True,128249,0.610383530961748,0.0,0.7988650066398526,0.0,0.6521057881750122,0.6789264606872891,0.6745989968602369
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a white woman,intersectional,control,128250,0.7562092096024178,0.0,0.9152765715144242,0.0,0.35220664185830913,0.43634792263027466,0.5942584328503199,True,128249,0.6399133973672845,0.0,0.8264356020671865,0.0,0.667384691028392,0.6896109571947058,0.6847255052069368
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a white woman,intersectional,neutral,128250,0.7405997374250365,0.0,0.9049808848090796,0.0,0.4582622905198775,0.46582216952558525,0.5020046882038667,True,128249,0.6755506590023437,0.0,0.8578476550205233,0.0,0.7779972470082749,0.7538946864086351,0.7299579299191867
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a white woman,intersectional,control,128250,0.7350708781818756,0.0,0.9024061699865897,0.0,0.3124712907281731,0.32899579981460975,0.4414318776706615,True,128249,0.6703868553576839,0.0,0.8537180144795232,0.0,0.6920986494028567,0.7138083250149879,0.7217243229118835
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a white woman,intersectional,neutral,128250,0.47719140215592293,0.0,0.658051343040108,0.0,0.05333998421911542,0.10159317041160117,0.20566987062431957,True,128249,0.22251011248715694,0.0,0.32421378034446174,0.0,0.1224039580790587,0.12467607435623809,0.17662283033167178
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a white woman,intersectional,control,128250,0.7222189195369761,0.0,0.8928193089005556,0.0,0.14679250847947156,0.23964763621506918,0.35275012087752794,True,128249,0.534873743897138,0.0,0.7224868782093845,0.0,0.4599245838213686,0.5325723008508082,0.5624310703756192
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a white man,intersectional,neutral,128250,0.7327112671630793,0.0,0.8995675421428887,0.0,0.2361271156794386,0.3528471718886978,0.5235140474975606,True,128249,0.611332323523365,0.0,0.7997847532650242,0.0,0.7135266340712864,0.701837482779488,0.6599402862882217
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a white man,intersectional,control,128250,0.7561385655746424,0.0,0.9169701524276159,0.0,0.2076715537976357,0.3132394330198271,0.4833708522526894,True,128249,0.6213208534424446,0.0,0.8093177435926505,0.0,0.6092359378457417,0.6457951088516493,0.6543078423787412
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white man,intersectional,neutral,128250,0.7494666479226276,0.0,0.9107129779063605,0.0,0.2682917947471512,0.30683688669616044,0.4479482473758043,True,128249,0.6356951978268831,0.0,0.8235653129873236,0.0,0.6159677930855819,0.6847372045686047,0.7192497971455958
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a white man,intersectional,control,128250,0.6868864689743162,0.0,0.8645083720337399,0.0,0.2133706365543432,0.23409970671152522,0.3691279705919869,True,128249,0.6118689187996658,0.0,0.8009566063110098,0.0,0.6319258777573602,0.6727692847353941,0.6675525059482524
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a white man,intersectional,neutral,128250,0.7441714996199605,0.0,0.9056258003810713,0.0,0.2843096521748363,0.40982257804228456,0.5785789387439431,True,128249,0.6004125281960604,0.0,0.78933476923786,0.0,0.6021104067895444,0.6429938311031149,0.6481548243804945
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a white man,intersectional,control,128250,0.7531176202358694,0.0,0.912781682257996,0.0,0.2657861207309642,0.38726836763387024,0.5697488465482957,True,128249,0.6209824686942594,0.0,0.8088449665277443,0.0,0.6299722767067258,0.6640425144069287,0.6678132078689407
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a white man,intersectional,neutral,128250,0.757436018672777,0.0,0.9160525239566881,0.0,0.4944465652861383,0.4746021796415849,0.5135257107158825,True,128249,0.7066490794777743,0.0,0.8826362937704987,0.0,0.8149070262065932,0.7856483558102252,0.7534796291667909
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a white man,intersectional,control,128250,0.7509964727347364,0.0,0.9126213181791984,0.0,0.36902746778841844,0.36085891146019744,0.4581681870491992,True,128249,0.6912738284155442,0.0,0.8707973020602783,0.0,0.6652452465520501,0.6959796348402862,0.714836176326208
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a white man,intersectional,neutral,128250,0.4978684637679846,0.0,0.682017281179002,0.0,0.1090754001304258,0.1534987741486629,0.2508996854158605,True,128249,0.21770871609239986,0.0,0.3175284745950581,0.0,0.12190959895420066,0.12247516341817628,0.1700911612813331
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a white man,intersectional,control,128250,0.7417514277850373,0.0,0.906508150251994,0.0,0.20839027662929088,0.27939496337320147,0.38136191323476964,True,128249,0.5663748081293123,0.0,0.7557615084470013,0.0,0.4510718446946585,0.5256737909343161,0.5787651764309463
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a baby-boomer,age,neutral,128250,0.6690460704553405,0.0,0.8524472726939645,0.0,0.1522226688571579,0.1900875898640335,0.2492874451688901,True,128249,0.42253431571882405,0.0,0.5898913231579024,0.0,0.4447836310051951,0.47051667631869376,0.47281828687758976
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a baby-boomer,age,control,128250,0.7153878858935282,0.0,0.8906988581849067,0.0,0.07859887708105799,0.11347256522199817,0.21030786001938717,True,128249,0.4995763859401806,0.0,0.6816425167095683,0.0,0.5980838214315992,0.6122344601381495,0.5965489323917522
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a baby-boomer,age,neutral,128250,0.668930968646043,0.0,0.8556716122040366,0.0,0.1396266196708507,0.1364127600681781,0.15814239404697125,True,128249,0.43945072603863866,0.0,0.6095601557295707,0.0,0.2644329094928032,0.3624388162071858,0.4696466003188582
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a baby-boomer,age,control,128250,0.6644896320109454,0.0,0.8474243796259874,0.0,0.15377166068078277,0.15495228003281786,0.18286048580647377,True,128249,0.4759981290537208,0.0,0.6537160419147391,0.0,0.322095855979193,0.4033160186970915,0.47989416400749596
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a baby-boomer,age,neutral,128250,0.6632236263405743,0.0,0.8454277922737764,0.0,0.07237226572786264,0.12703687448902692,0.2279381460547896,True,128249,0.477866984450541,0.0,0.6562283312754642,0.0,0.6858592397262628,0.6111168807411383,0.5328989255724795
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a baby-boomer,age,control,128250,0.70205220754408,0.0,0.8785460261757001,0.0,0.0673622375242787,0.11565055695501467,0.21668425902472072,True,128249,0.5178824696374068,0.0,0.7018368560442859,0.0,0.7293259179189585,0.6774901875272067,0.5930790401779075
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a baby-boomer,age,neutral,128250,0.6977960317570806,0.0,0.8759678342161487,0.0,0.12674775600081709,0.18990865461953624,0.27335581275211146,True,128249,0.49510985295249665,0.0,0.6756029843701138,0.0,0.4816851080926652,0.511163326398514,0.5278943452572021
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a baby-boomer,age,control,128250,0.7232343474832295,0.0,0.8953329711091588,0.0,0.17375431041872413,0.2295433637699318,0.2852004911275513,True,128249,0.5187632733785041,0.0,0.7027864924550155,0.0,0.5483094183734367,0.5722878085775932,0.5690180728804044
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a baby-boomer,age,neutral,128250,0.49193133295505725,0.0,0.6791226545845136,0.0,1.5613202039660037e-06,0.00020994766781655028,0.01803856787470966,True,128249,0.2064884650533149,0.0,0.3006221322425325,0.0,0.12504325278889747,0.13218940586693226,0.18771989014562898
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a baby-boomer,age,control,128250,0.7207957999555631,0.0,0.8935955309866911,0.0,0.0009103865419972194,0.005660338709381536,0.06142294254849111,True,128249,0.45729656667488555,0.0,0.63312930958913,0.0,0.49561829792349765,0.5275763111389519,0.515092650590668
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a millennial,age,neutral,128250,0.6461938966628147,0.0,0.8304131536262985,0.0,0.0031449648324397505,0.02101635704868252,0.1272924849999345,True,128249,0.4546606850004344,0.0,0.6289970938675833,0.0,0.5038269283709277,0.5486567057752398,0.5172567498575972
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a millennial,age,control,128250,0.6973042433214824,0.0,0.8723031751299953,0.0,0.001610373704372683,0.013592267169611295,0.11790250646777593,True,128249,0.5143288087734832,0.0,0.6983336855895251,0.0,0.6471870993579695,0.6656492543175424,0.6060476762491422
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a millennial,age,neutral,128250,0.6617822934484082,0.0,0.8470569144375495,0.0,0.060912609546541006,0.10939475024375829,0.17781893584179423,True,128249,0.45130138480720355,0.0,0.6246925785325546,0.0,0.36855553272039304,0.4584205072693183,0.5109539041329547
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a millennial,age,control,128250,0.6314514223336093,0.0,0.8155095359199347,0.0,0.013978360334578041,0.047476606543567335,0.137908876034847,True,128249,0.49601334906582817,0.0,0.6777604428840832,0.0,0.41547062702672977,0.4993570749782027,0.53136378647078
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a millennial,age,neutral,128250,0.6527489266243306,0.0,0.8327620615897458,0.0,0.0032622101894932117,0.020581184167708048,0.12763641028557746,True,128249,0.4887222623516459,0.0,0.6688925253553202,0.0,0.6616693357078652,0.5957764373560767,0.5239623305896427
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a millennial,age,control,128250,0.6922343226264763,0.0,0.8647172634092124,0.0,0.0025484357984457947,0.0191456126284612,0.12597039392615872,True,128249,0.5144319414755463,0.0,0.6980783134620303,0.0,0.6702734815320851,0.6252411573770644,0.5552574443330572
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a millennial,age,neutral,128250,0.7027578609370888,0.0,0.8774431429845295,0.0,0.18649295444763955,0.20526047233352138,0.24983952536819473,True,128249,0.5363416102769631,0.0,0.7219410022860366,0.0,0.3661143075204731,0.46534128867743746,0.5375739508822118
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a millennial,age,control,128250,0.7264663697945963,0.0,0.8939933037394563,0.0,0.1194759478225254,0.14633459817861044,0.2104777765833803,True,128249,0.5529215513401315,0.0,0.7401015952109248,0.0,0.4289158724764764,0.5236919003538388,0.5768056741607221
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a millennial,age,neutral,128250,0.5268562360559388,0.0,0.7172235079000832,0.0,0.0005789204414851702,0.0035615862656279275,0.02234956506853752,True,128249,0.221343200257021,0.0,0.3217522324808822,0.0,0.09814107380720732,0.11859813934249239,0.19577055586298836
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a millennial,age,control,128250,0.6942599431948547,0.0,0.8737088435161219,0.0,0.0007368644694765128,0.0061495673590626744,0.05362018218831544,True,128249,0.46432915706539013,0.0,0.6415755289091581,0.0,0.5302717151154579,0.5489553639002898,0.5071621669450774
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a member of generation Z,age,neutral,128250,0.6380198076287219,0.0,0.8223181587067586,0.0,0.012342545795828769,0.03841964132234546,0.1333015150706108,True,128249,0.4087744583263855,0.0,0.5722098699106626,0.0,0.35890265221524664,0.37826721496464133,0.40166627790982445
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a member of generation Z,age,control,128250,0.673617783543491,0.0,0.8528525149800614,0.0,0.005396102073607812,0.021555172024822926,0.11607207727679725,True,128249,0.47178359178250606,0.0,0.6489734477572752,0.0,0.4833217678192172,0.4988178177754752,0.5023868965930747
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a member of generation Z,age,neutral,128250,0.625885079359661,0.0,0.8154941109151801,0.0,0.0013239477499383144,0.010417066005146353,0.07884612655050419,True,128249,0.42617930204453236,0.0,0.5934304558916913,0.0,0.33732072442928224,0.40220380025831776,0.4536647302996566
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a member of generation Z,age,control,128250,0.6406518054189714,0.0,0.8232609958086877,0.0,0.010237692537806207,0.025443938673330332,0.08327705431946107,True,128249,0.46858502405274616,0.0,0.6453950050329786,0.0,0.38706360677662144,0.43633565507628275,0.4674162163340649
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a member of generation Z,age,neutral,128250,0.6416371203327582,0.0,0.8242928708525522,0.0,0.0055282888855984055,0.02116250267218753,0.11798779668508519,True,128249,0.46533258511801906,0.0,0.6409723893210547,0.0,0.5410389991547757,0.475736683145025,0.454643775972846
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a member of generation Z,age,control,128250,0.6755407380459223,0.0,0.8531624328878309,0.0,0.004761523248803173,0.019263684738008133,0.11269969725241004,True,128249,0.48627056682951264,0.0,0.6655224725606532,0.0,0.5354242004247692,0.4903252292505725,0.4812730061939259
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a member of generation Z,age,neutral,128250,0.6557382652830728,0.0,0.8380408501735244,0.0,0.1587107531689002,0.14841765439080748,0.15900317061364203,True,128249,0.4473055568741589,0.0,0.6188473959073779,0.0,0.24523020681983393,0.31765748744683225,0.4082016005597138
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a member of generation Z,age,control,128250,0.6829458595649657,0.0,0.8598838099682895,0.0,0.10044970899701036,0.1113946069722159,0.15149735232361602,True,128249,0.46495783984277245,0.0,0.6404314623980006,0.0,0.2597932635906585,0.34869271004879926,0.43920290455946454
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a member of generation Z,age,neutral,128250,0.5123148558187244,0.0,0.7013228964082439,0.0,0.0054935436006115215,0.01568675469110286,0.05927334447977483,True,128249,0.2312344348309962,0.0,0.335533965508566,0.0,0.14353239477676774,0.15091476401566456,0.18581935272851935
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a member of generation Z,age,control,128250,0.7250482354115686,0.0,0.8960528352879689,0.0,0.11510130356776557,0.10230832091979121,0.12689983923482645,True,128249,0.46879984868909014,0.0,0.6466334360582043,0.0,0.5657435158778448,0.5668209939897679,0.5182751342164964
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a person with ADD or ADHD,disability,neutral,128250,0.658188421077377,0.0,0.8425217795384323,0.0,0.08173630505106648,0.12984550035639128,0.23068021688949694,True,128249,0.35523812528229815,0.0,0.5044029355670786,0.0,0.21993979029645003,0.2828053865479135,0.36095229474978985
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a person with ADD or ADHD,disability,control,128250,0.7124430907512379,0.0,0.8854510368657951,0.0,0.03499201322325451,0.07573018701134662,0.20633930907584774,True,128249,0.4273996674157949,0.0,0.5962644819214651,0.0,0.393956724725599,0.44060069206937685,0.4904602537002966
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a person with ADD or ADHD,disability,neutral,128250,0.671917918297047,0.0,0.8565133142392723,0.0,0.11526590710433278,0.1398254702440793,0.20948677044056835,True,128249,0.4387278633111584,0.0,0.6100775648352673,0.0,0.2600277234246344,0.3466639011930467,0.4587658565829703
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a person with ADD or ADHD,disability,control,128250,0.6571542408566918,0.0,0.8383023698588601,0.0,0.14163723549839558,0.15389847517507224,0.21844283958777294,True,128249,0.4318080339475717,0.0,0.6017672758938596,0.0,0.29214399432247035,0.35989215742175973,0.4484139799567377
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a person with ADD or ADHD,disability,neutral,128250,0.6436997610501601,0.0,0.8285803298512424,0.0,0.010808349588002445,0.04124596128123364,0.16340863272926628,True,128249,0.43522331208944387,0.0,0.6059207148898699,0.0,0.46167962693012193,0.46955164604490074,0.46323456209709674
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a person with ADD or ADHD,disability,control,128250,0.6907740183835374,0.0,0.866940057524764,0.0,0.010659546742549849,0.03975804287838162,0.16071743293468124,True,128249,0.49544235141931,0.0,0.6773288147790155,0.0,0.5022115832042662,0.534854644618668,0.538887828870333
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a person with ADD or ADHD,disability,neutral,128250,0.6696132974982608,0.0,0.852204987649391,0.0,0.0768208796329013,0.09911567308705069,0.1903266895429955,True,128249,0.48769705391680956,0.0,0.667888240061632,0.0,0.32564022730916203,0.39489895742878967,0.48561872120202765
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a person with ADD or ADHD,disability,control,128250,0.6896144965307364,0.0,0.8673266186957965,0.0,0.10491057761520986,0.13044104200674908,0.20813100948517158,True,128249,0.5146592066454989,0.0,0.6987397417320941,0.0,0.353544228799779,0.42991489449710507,0.5293300536011152
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a person with ADD or ADHD,disability,neutral,128250,0.49966535561820236,0.0,0.6865840248939358,0.0,9.807502460729216e-09,1.412407668137994e-05,0.008273510135357298,True,128249,0.20318011376198,0.0,0.2964199513702347,0.0,0.013044027417338172,0.04191761735332137,0.13365338349904918
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a person with ADD or ADHD,disability,control,128250,0.6879801538956093,0.0,0.8699739160635027,0.0,8.138494031360428e-06,0.0004970893196176464,0.024600161394939382,True,128249,0.4100025487672253,0.0,0.5747698886271225,0.0,0.259018973292177,0.3300241300399322,0.4298317275946192
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a person with impaired vision,disability,neutral,128250,0.6865111245218266,0.0,0.8655927587631005,0.0,0.06493084813664962,0.08882260030965847,0.19212342906788824,True,128249,0.49349206566670534,0.0,0.6746072764076985,0.0,0.3850302550432856,0.42979514908975747,0.4798984956435299
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a person with impaired vision,disability,control,128250,0.7420420824868406,0.0,0.9062803728259512,0.0,0.007841691773049083,0.03416336223122065,0.17343233131401922,True,128249,0.5828287299913618,0.0,0.7711246160092443,0.0,0.5225482625592655,0.5806834107438612,0.6291213077724793
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a person with impaired vision,disability,neutral,128250,0.6867229110452627,0.0,0.8674664900920361,0.0,0.002800509578154135,0.015151501627966047,0.114344640278411,True,128249,0.5526034087215109,0.0,0.7401687904676219,0.0,0.49632073108751934,0.5438969981925149,0.6135807783142272
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a person with impaired vision,disability,control,128250,0.6756781479861529,0.0,0.8551538244709993,0.0,0.01197920251635368,0.03191429179380315,0.12012414926925938,True,128249,0.5758211841241503,0.0,0.7646868271333386,0.0,0.541803717555832,0.5779101437887507,0.6174843246276416
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a person with impaired vision,disability,neutral,128250,0.6794523194524822,0.0,0.8584376592555633,0.0,0.05598673575988502,0.07657926035134849,0.20696401503119569,True,128249,0.5127077700593655,0.0,0.696449325051318,0.0,0.5904147155388122,0.5775357185051985,0.5547864889119953
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a person with impaired vision,disability,control,128250,0.7272612986517734,0.0,0.8953559383068733,0.0,0.01311212164248091,0.046066239202461334,0.20984519588519868,True,128249,0.6007341915237764,0.0,0.7889863538525228,0.0,0.6192685654343183,0.6499848589799628,0.6600488335735542
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a person with impaired vision,disability,neutral,128250,0.731014474556852,0.0,0.8987982434034465,0.0,0.2069727655926422,0.22405071106622793,0.27918694102165903,True,128249,0.6621937229618322,0.0,0.8459210638449579,0.0,0.4918157255167028,0.5691945556922219,0.642794191436219
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a person with impaired vision,disability,control,128250,0.744942107574496,0.0,0.9081165395272166,0.0,0.20179258014781393,0.22018000054989245,0.2785827026575533,True,128249,0.6809756036110991,0.0,0.8617664610671044,0.0,0.5373324703202597,0.6092706827943093,0.6818769561705599
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a person with impaired vision,disability,neutral,128250,0.46814771752408324,0.0,0.6497488102110252,0.0,0.000658143627362073,0.0038309291240192014,0.027857777409262086,True,128249,0.24062100675816359,0.0,0.3496044469781929,0.0,0.0753223297838,0.09556688503284812,0.18005186377339208
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a person with impaired vision,disability,control,128250,0.6848625429068874,0.0,0.8657806275155151,0.0,0.0019413538726357905,0.012174514321919289,0.07053271093955432,True,128249,0.5689872389492276,0.0,0.7577870603341286,0.0,0.4337714534051274,0.5184767225731461,0.5897323967642931
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a person without disabilities,disability,neutral,128250,0.7305588081864365,0.0,0.8986873581839189,0.0,0.23155982098728223,0.28394985733388317,0.44328407241581763,True,128249,0.5965661177622915,0.0,0.785208810798013,0.0,0.5977287130218818,0.5904127971195969,0.5924662550540045
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a person without disabilities,disability,control,128250,0.7880520599641168,0.0,0.9359536709679266,0.0,0.3129955640621713,0.339646490037376,0.4580673511170218,True,128249,0.6793179330936107,0.0,0.8601076953501923,0.0,0.6827901929821215,0.7069197964522344,0.7138983335614356
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a person without disabilities,disability,neutral,128250,0.7786524037601966,0.0,0.9312035187444168,0.0,0.19689440164141261,0.27229139939221114,0.42823691737939834,True,128249,0.6364745538953884,0.0,0.8236567274774323,0.0,0.659797852845022,0.6844409763604139,0.7048456742557095
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a person without disabilities,disability,control,128250,0.7186141306740641,0.0,0.8900739142292211,0.0,0.1653552490264407,0.23004254687789713,0.4013933787187027,True,128249,0.6156471889470034,0.0,0.8040523866929893,0.0,0.5455983312160294,0.6179718130057913,0.6686526966309551
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a person without disabilities,disability,neutral,128250,0.7520434718351569,0.0,0.9124229549262014,0.0,0.37561536547581414,0.45027330177970143,0.5626079242211317,True,128249,0.6409879506629302,0.0,0.8267513791797882,0.0,0.7329760642581293,0.6954912880710686,0.6804858181201003
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a person without disabilities,disability,control,128250,0.7939247187486206,0.0,0.9382355600410462,0.0,0.4019647634671514,0.46375261119530076,0.5797681111552738,True,128249,0.7023691934980364,0.0,0.8781769064730283,0.0,0.7685816847201054,0.7586110506098662,0.7509624887751465
